,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
3602,Pqlc2,71.85513469358153,-1.2838981107540286,0.0906895223409996,-14.157072146950693,1.688851900962745e-45,2.7732058257311254e-44,True
3605,Ubr4,13.612994312160511,-2.6435928495765486,0.2640047901087371,-10.01342759155134,1.330609087850883e-23,1.1171239427909862e-22,True
3606,Iffo2,48.39718029198635,0.7197758952533603,0.10266654446477,7.01081251936312,2.369380571525027e-12,1.1639249279446535e-11,True
3608,Igsf21,16.097094323580578,1.0505326695165986,0.1910164765845559,5.499696614137716,3.8044527340296194e-08,1.3881132779618189e-07,True
3612,Padi3,39.12362898341444,0.7140198529565857,0.1091271142502765,6.543010487008972,6.02926005559295e-11,2.707052627784583e-10,True
3615,Mfap2,80.79184774336171,0.7766580677940665,0.0795985331496171,9.75719070518829,1.7184961280303585e-22,1.378580747109858e-21,True
3626,Gm13075,83.3734091711214,-0.9953808117951088,0.0981556975985419,-10.14083579606585,3.639719984747938e-24,3.1526212527623545e-23,True
3627,Clcnkb,49.44174956355264,-0.5317014314005672,0.0984187970853317,-5.402437818250997,6.57412503089544e-08,2.3424673704217493e-07,True
3631,Tmem82,226.02656227222505,1.1795846970574209,0.0532158369474168,22.166046138163374,7.305272849902987e-109,3.4528273405163086e-107,True
3634,Dnajc16,1079.5188406791783,0.6316109006689038,0.0320898945457014,19.68254834148436,3.0430941838013108e-86,1.0622281653955551e-84,True
3635,Casp9,84.0730557391537,-0.5544053041507477,0.0773516444511911,-7.167337011181155,7.64706244244967e-13,3.859504415398552e-12,True
3638,Tmem51,63.72808190532785,-0.6612565394524368,0.0846153696369918,-7.814851395075048,5.502791199996364e-15,3.1103042180199234e-14,True
3639,Kazn,93.00563946112648,-1.2046039421686014,0.1411882208031947,-8.53190114101462,1.4396205526361932e-17,9.276375911754512e-17,True
3641,Prdm2,13.074005200529667,1.1535541029036438,0.2002359265234431,5.760974680877703,8.362958575178904e-09,3.217145172959276e-08,True
3646,Vps13d,16.066062769006034,0.7860796829516421,0.2083206751883899,3.773411747253456,0.0001610301985047,0.0003967450142928,True
3649,Zfp990,198.59032011268573,1.223866986518852,0.0607597601816365,20.14272246730726,3.11721530149422e-90,1.154954686282435e-88,True
3663,4933438K21Rik,26.46598467899335,-0.8558721899896936,0.139448856435757,-6.137534662279481,8.381193642034102e-10,3.451962185866519e-09,True
3664,Zfp991,28.433028381142112,0.6733406270790248,0.14027618434717,4.800106519953319,1.585812604872529e-06,4.938554997384087e-06,True
3675,Miip,20.73949857249387,0.7660163245337025,0.1508075083859059,5.079430943010609,3.785670995300275e-07,1.255286582590277e-06,True
3678,Plod1,27.130173408635923,-1.761258480227657,0.2875115153629352,-6.125871090778269,9.018880515362757e-10,3.7058783471020645e-09,True
3682,Agtrap,52.705730679428974,0.6977918690177696,0.0954083090322659,7.313743174944908,2.598014850231882e-13,1.347792456269806e-12,True
3687,Disp3,27.33295908985517,0.6080630451237,0.1327455249852717,4.580666995675865,4.634953479317971e-06,1.3754635405788678e-05,True
3695,Gm13205,43.13024037670391,-0.900166386182205,0.103420461456216,-8.7039486529781,3.2053210875861897e-18,2.1337896908910272e-17,True
3699,Cenps,11.0402111720603,-0.9491754432344764,0.2094149066307156,-4.532511359892169,5.828654049212603e-06,1.7085400940769358e-05,True
3702,Ube4b,12.334852093219729,1.4089659595801196,0.205870739365385,6.843935004670323,7.704688883176641e-12,3.6894742384718806e-11,True
3703,Ube4bos1,108.6514219569338,-0.6687603346165735,0.070256068788108,-9.518897742962976,1.750256161900066e-21,1.3442459270666822e-20,True
3710,Slc25a33,23.245650810132883,0.8310723184558546,0.1485618798434488,5.594115525002912,2.2174927318124397e-08,8.238689801133618e-08,True
3724,Per3,38.726943434919214,0.7382059310527369,0.1282468556096378,5.756132792056232,8.606269518836849e-09,3.306380521648041e-08,True
3727,Thap3,61.80132526776057,-2.2956502768929274,0.1093952311750043,-20.98492093517746,9.007271717966498e-98,3.688973484866466e-96,True
3728,Phf13,40.593502685253085,-1.1997891756818295,0.139606477578915,-8.594079561986135,8.393485633028612e-18,5.464827876038882e-17,True
3732,Nol9,140.93204180581975,-0.6020520993799973,0.0595618192856713,-10.108020651491945,5.090225618484487e-24,4.374342290715317e-23,True
3741,Nphp4,112.89863924017152,0.7996224783902068,0.0676116743126977,11.826692453910052,2.841179855885884e-32,3.209725666649376e-31,True
3743,A430005L14Rik,86.25055154600405,0.5679164444773115,0.0719583758383014,7.8922910343819295,2.9668884644808655e-15,1.69116510648114e-14,True
3746,Lrrc47,330.08184033944906,-0.7229864614766108,0.0446623329819701,-16.1878346518189,6.145335751169677e-59,1.3638278123915646e-57,True
3747,Smim1,44.247668824064334,-0.9780041743221494,0.1115249645955837,-8.769374443369045,1.796616329735212e-18,1.2126293467545115e-17,True
3750,Tprgl,223.14572028952665,0.5916517558654741,0.0458939142255019,12.891725751662085,5.010977593006549e-38,6.766947964980581e-37,True
3756,Pex10,209.0406722554617,-1.6144140188099878,0.1007330552117487,-16.026655951379254,8.324343174736765e-58,1.8039171429962397e-56,True
3757,Rer1,12.55900734744596,-1.6388236639544946,0.2103447659955166,-7.791131175516983,6.641192176795013e-15,3.735643897966908e-14,True
3770,Cdk11b,53.66571168047516,0.7233300639798137,0.0977277595020576,7.40148006733526,1.3467489627755658e-13,7.100375598739551e-13,True
3771,Mmp23,20.118806070613683,-1.244214073335418,0.1610534252035016,-7.725474150973639,1.114377541811046e-14,6.174979230415581e-14,True
3779,Mxra8,53.58983797815005,0.5070211496352918,0.0925513439153011,5.478268906600587,4.295070597428231e-08,1.559256338366585e-07,True
3786,B3galt6,27.442861618389674,-0.6397649295809168,0.1477996588236788,-4.328595442457279,1.5006329893886903e-05,4.2116947068575535e-05,True
3792,Plekhn1,11.328218467043085,2.6218309378957545,0.2662535749720856,9.847120130389351,7.053610925825341e-23,5.734707013985754e-22,True
3795,Cdk6,61.04096924375608,0.5736160782464188,0.098590389290759,5.818174391772936,5.949381475375762e-09,2.3203118474882097e-08,True
3797,Gm42435,14.228393415666652,1.1121159372877365,0.1860488712609974,5.977547349522008,2.2652209948823556e-09,9.085822192317116e-09,True
3799,Gm43017,74.9019820765701,0.6188303710307208,0.0804603871569625,7.691118485715257,1.4585428074141323e-14,8.059082659102162e-14,True
3801,Rbm48,12.146124535555876,-1.2217384011712278,0.2089739822587036,-5.846366078523363,5.024277061186891e-09,1.9691742995525856e-08,True
3813,Cdk14,99.02893582844432,-1.2121670464060568,0.0795253539132668,-15.24252312951777,1.8460162350285905e-52,3.6232471288641967e-51,True
3816,Gm10484,13.186853372246658,0.8685116697979087,0.2048821147892425,4.239079973824589,2.244376991595346e-05,6.165514424916653e-05,True
3820,Gm8773,20.69300034961652,1.3856459359084008,0.1582817083195138,8.754302380356421,2.053698076380157e-18,1.3824123156172513e-17,True
3822,Steap2,438.3309155881837,-5.330873494603007,0.0960196768832448,-55.51855273461382,0.0,1e-300,True
3826,Adam22,45.04854097530522,-2.187064351512611,0.1292329306991919,-16.923429188519403,3.0230498948774064e-64,7.383672704136325e-63,True
3828,Slc25a40,73.97324827279559,0.8245929443219413,0.1003304665743503,8.218769158328122,2.0560235934626046e-16,1.2501996037021573e-15,True
3837,Gm10482,154.22874217229415,-2.2005366270975832,0.0735031918850805,-29.93797372144108,6.30975198526728e-197,7.45573937286177e-195,True
3838,Sema3d,29.24107498889612,-1.1431037110992075,0.1300618008030934,-8.788927294877345,1.509947404968026e-18,1.0226940440774918e-17,True
3839,Sema3a,75.01939003200152,-0.7452977494994865,0.0796309211642105,-9.359401330578285,8.018975831129719e-21,6.003246974948481e-20,True
3851,Magi2,69.39554254171607,-0.8848112927846561,0.0868295173239154,-10.1902131907965,2.1928280275802852e-24,1.9078694799166185e-23,True
3853,Tmem60,52.43534698139143,0.7465333773075815,0.0954872360535758,7.818148353238725,5.360599322618654e-15,3.030913706885064e-14,True
3854,Rsbn1l,145.47679522768777,0.7685158904458269,0.0702783089140818,10.9353213291653,7.8128704285949005e-28,7.758743785080501e-27,True
3855,A630072M18Rik,494.3986033506112,-3.4817946844403296,0.0580261582792507,-60.003880796040285,0.0,1e-300,True
3856,Gsap,44.8310598762021,1.1903879149082108,0.111223000921963,10.702713512858896,9.884060618116816e-27,9.445489185225512e-26,True
3861,Armc10,30.67737969928477,0.5086595958868683,0.1275814868113103,3.9869389250743135,6.69312461282221e-05,0.0001737668694017,True
3865,Psmc2,81.83202155608663,2.1221381221802176,0.0926896436741602,22.89509418808804,5.199638613546735e-116,2.747168582287169e-114,True
3882,Kcnh2,11.045019377647742,0.9684564240982432,0.2242539779238282,4.318569655104161,1.5704365971059556e-05,4.396317466013919e-05,True
3886,Slc4a2,53.02452029146122,0.81670010847488,0.0956658213641631,8.537010364088289,1.3773920449174697e-17,8.881943982860144e-17,True
3893,Chpf2,74.74529226127221,0.6746805918185945,0.0786492136883033,8.578351393218473,9.62425525112107e-18,6.247549214239243e-17,True
3903,Actr3b,105.58770214398038,0.6260086437532123,0.0674368977020097,9.282880219659877,1.6495791344468862e-20,1.2202977962439568e-19,True
3906,Insig1,26.987546412090197,-1.3035780415697833,0.1614185308006411,-8.075764505500047,6.705518315453242e-16,3.959017700899604e-15,True
3912,Lmbr1,13.774952233716666,-2.16802025633956,0.2233789941521796,-9.705569069142507,2.8547876062528573e-22,2.267235497645321e-21,True
3918,Garem2,39.084044799121486,0.5948032589309542,0.1136607337702704,5.2331463927829525,1.6664864926885257e-07,5.727892253171568e-07,True
3920,Hadhb,15.522970501686004,1.3638892906677356,0.2053983783525671,6.640214502212936,3.132269816109026e-11,1.4369657540428814e-10,True
3923,Slc35f6,98.14886938360202,0.691132819439016,0.0779371162443453,8.867826431660667,7.458746863877675e-19,5.123274358031924e-18,True
3925,Dpysl5,149.0652130254022,0.5218851389602525,0.0701450880927793,7.440081025630286,1.0062356257430854e-13,5.343774255388727e-13,True
3929,Agbl5,34.735751513719016,0.974785581529618,0.1258001661204839,7.748682784695419,9.28506450083328e-15,5.169602291963464e-14,True
3934,Preb,92.67325662619328,0.8153821687039144,0.0827779245696268,9.850236919362166,6.838258991163003e-23,5.567387022228054e-22,True
3940,Gtf3c2,168.10835249162457,-0.5140621794203805,0.073158429339882,-7.026697867338462,2.1147860673795557e-12,1.0414919387872051e-11,True
3941,Eif2b4,29.46798768054696,-4.64939686478153,0.2914902522529695,-15.95043686313927,2.829109500997448e-57,6.078067193297711e-56,True
3945,Gm9970,173.9748608178617,1.653310333058061,0.0681445286054145,24.261820675749657,4.9614788364460964e-130,3.1323589130602644e-128,True
3951,4930566F21Rik,16.557502122255848,-0.8707474666902326,0.1795445828249214,-4.849756272175144,1.2361326885614692e-06,3.898555177198012e-06,True
3952,Gpn1,59.34392273754662,-0.8093126833772372,0.0917063874556771,-8.825041590133388,1.0941913928570554e-18,7.455708817946227e-18,True
3957,Rbks,11.398636749482227,-2.225356044699234,0.2488511861404249,-8.94251733019059,3.804041413591616e-19,2.639883977813102e-18,True
3958,Babam2,98.48468142801605,-1.261307218336991,0.0734471856962715,-17.172982278080937,4.231111386103933e-66,1.0708202014498636e-64,True
3959,Gm17130,98.35302735985816,-3.5669220849920347,0.1229203802666288,-29.01815042595018,3.883816097114471e-185,4.245010994146117e-183,True
3962,Gm15614,99.558380834031,-1.470037746755767,0.077284420838019,-19.02113945884164,1.1397932430982296e-80,3.6440044305853447e-79,True
3965,Prr14l,185.70930536354217,-0.7226944130932845,0.0792028020610766,-9.124606633689352,7.199724409773943e-20,5.183564449490602e-19,True
3966,Depdc5,1407.0594644657513,-0.5219557684576955,0.0323940204805035,-16.112719591933214,2.076852107125049e-58,4.5456808071843383e-57,True
3968,Ctbp1,87.42351422307372,-0.6763777074171919,0.0741145306557664,-9.126114696168116,7.1001763668457e-20,5.11399852979397e-19,True
3976,Fgfr3,200.02065328810656,0.6440829074673572,0.0481853670553855,13.36677391555473,9.455364749792799e-41,1.3643186365047564e-39,True
3987,Gm15513,338.0490984083977,-0.5477898864462556,0.0375643048765694,-14.58272389829145,3.61788296333638e-48,6.32695372628266e-47,True
3989,Rnf4,33.634711025101645,-2.347630035395618,0.1711171449974927,-13.719432003321565,7.767148497057455e-43,1.1832046421301459e-41,True
3992,Sh3bp2,389.1767820451488,-3.2016475640285678,0.0615281775645113,-52.03546880080578,0.0,1e-300,True
4002,Cpz,27.958725384349872,-1.6904234274579346,0.1432631703492309,-11.799427747809917,3.92974713930554e-32,4.416672106180931e-31,True
4003,Trmt44,15.587914096202471,1.661771908260435,0.1941491715747547,8.55925314942995,1.1360102562548104e-17,7.347095917671645e-17,True
4006,Ablim2,44.67437262112737,-0.9887605101805116,0.1095306491866836,-9.027249610246272,1.760405404538409e-19,1.2393707614560266e-18,True
4014,Bloc1s4,180.5090011308488,0.8355575168721311,0.0801041429700737,10.430890162376352,1.792015338626943e-25,1.6246119358168991e-24,True
4019,Jakmip1,104.37033487527566,-0.5605572485540837,0.0731286540844377,-7.665357110317365,1.7833430696121874e-14,9.807265283452181e-14,True
4025,Wdr1,77.65397245092169,0.5931493629186648,0.0771742993343888,7.685840597639966,1.5199566094392414e-14,8.38517387566986e-14,True
4030,Bod1l,10.517503084844138,-1.4063792572684042,0.2448703863751759,-5.743361939706474,9.281504240279094e-09,3.5587578634948654e-08,True
4033,Cpeb2,121.46986897803298,0.6253614994913492,0.0660887470845431,9.462450524162069,3.0080941446115857e-21,2.292180845358057e-20,True
4035,Fbxl5,34.740532433731914,1.3928761684874873,0.1508145513709816,9.235688173492068,2.566309791000764e-20,1.8849065781193348e-19,True
4042,Tapt1,321.1733957100626,0.904437551809937,0.0406552476739346,22.246514375309044,1.219068503989963e-109,5.873022037954952e-108,True
4044,Gm42984,23.671740367101183,0.9555994981114904,0.1668174155472206,5.728415675166668,1.0137292161850386e-08,3.8733005314931083e-08,True
4054,Slit2,65.09562016711763,1.867095293671449,0.0973575112618324,19.177722082994705,5.681550033111133e-82,1.864145346698827e-80,True
4055,5730480H06Rik,106.34516522749033,0.6670796850693785,0.0672417916456281,9.920611404659828,3.3867516498002325e-23,2.791117476517741e-22,True
4056,Kcnip4,26.134820753444227,0.6154865328941791,0.1291887445108427,4.7642426995063945,1.8956423303769516e-06,5.853668079982039e-06,True
4060,C130083M11Rik,25.694366215309355,0.9353379148422254,0.1438641388113615,6.501536258932918,7.950386761941549e-11,3.53872139711972e-10,True
4067,Sel1l3,30.844170795081563,0.5090776464627383,0.1303508677009202,3.9054411791931978,9.40536348752338e-05,0.0002394540641575,True
4072,Pcdh7,198.4440651909471,-0.6020137735747857,0.0549339147261961,-10.958872612217196,6.024517350521698e-28,6.006656751763024e-27,True
4077,Pgm2,144.14400486906536,0.5418957772002715,0.0803300825640958,6.7458635657182295,1.5211951300497498e-11,7.135906768859985e-11,True
4079,Gm31363,25.96042624132052,1.0489397144994284,0.1411118049854859,7.433394495997819,1.0584562103111149e-13,5.61087669170075e-13,True
4082,Klf3,516.2814966163925,1.0081732338296028,0.039960604675469,25.229178637742137,1.9171278440826115e-140,1.3410692694926682e-138,True
4083,Fam114a1,32.37433712141372,1.0352679300159688,0.1248063477309167,8.294994195712006,1.0859050743813803e-16,6.715101817815269e-16,True
4087,Rpl9,73.39943034804845,0.8540934940205024,0.086011806575551,9.92995645627189,3.0839018439910964e-23,2.5451286195241293e-22,True
4089,Ugdh,78.54305231794824,0.8815051059001551,0.0832872310154554,10.583916587844971,3.5385048896591584e-26,3.3038640421975103e-25,True
4090,Smim14,34.98025540400432,0.6403889369817454,0.1245867443949872,5.140104913179763,2.745851095378875e-07,9.236284661662968e-07,True
4093,Pds5a,13.806865905360324,-2.628349298402751,0.2541726984866187,-10.340801014634245,4.606706955490352e-25,4.1271563134024215e-24,True
4096,Chrna9,381.59364639158434,0.5718059225900948,0.0415809448105226,13.751633715773355,4.979229881883139e-43,7.645019506090634e-42,True
4103,Limch1,30.914777377383245,1.1190215809838269,0.1279162918872551,8.748077078173344,2.170190182637504e-18,1.4569015705936528e-17,True
4109,Atp8a1,88.04145000931715,-0.6894904332279947,0.0975097468245407,-7.070989882361867,1.5383235673525693e-12,7.629666065190508e-12,True
4110,Gm15478,19.65392000686125,1.4754772073677702,0.1789755564780932,8.244015196278324,1.6652599396546702e-16,1.0168319072863436e-15,True
4112,Guf1,34.71117171129305,1.349057830726323,0.1203873313127825,11.20597837011013,3.811193968889585e-29,3.934474703860022e-28,True
4115,Gabra2,155.7683717929643,0.7710373231504443,0.0551253149455242,13.98699170993211,1.8716280231146125e-44,2.991867538229282e-43,True
4118,Gabrb1,46.86320584873052,0.802022396948442,0.112132703890099,7.15243964628287,8.524901710844891e-13,4.2951161371148216e-12,True
4119,Commd8,44.96138937220176,0.5749216522165507,0.1050205127925456,5.4743748333454985,4.39058841630736e-08,1.5923394903439053e-07,True
4123,Slain2,23.26752551518567,-2.7049343371954637,0.1972622088865953,-13.712379844385252,8.560329562215648e-43,1.3028985499045015e-41,True
4124,Gm10135,18.04201618280492,0.6738428459894612,0.1703419854608004,3.95582359901827,7.627142737650486e-05,0.0001965568408429,True
4129,Sgcb,27.387833727022667,0.6802647267064109,0.1326680370607668,5.127570602366149,2.935049262025671e-07,9.842404888649076e-07,True
4138,Chic2,122.00896935475372,-0.5948246601975963,0.0649022444569981,-9.164932047792352,4.957819956994628e-20,3.599101511329268e-19,True
4140,Kit,34.122244726031674,-0.8486187039673062,0.1357811854742784,-6.24989906372605,4.10718029626053e-10,1.7303389308842243e-09,True
4143,Tmem165,31.280436573081037,0.7468317696829638,0.1399428338352421,5.336691770599885,9.465775000786702e-08,3.328055352106109e-07,True
4147,Cep135,22.749355691746143,0.6478533656111813,0.1464710650209664,4.423080869374748,9.730329874934902e-06,2.7895739156206816e-05,True
4149,Aasdh,13.468936396247358,1.2752552232436132,0.2001267521202994,6.372237643056519,1.862899248045289e-10,8.07194798062835e-10,True
4152,Srp72,20.216962703716828,0.5977222405445828,0.1535715782032116,3.892141029856803,9.936345422956464e-05,0.0002522746933168,True
4153,1700112J05Rik,26.957707362933203,0.9638843503166364,0.1372171357189286,7.024518805661619,2.148052452878232e-12,1.0572795186021536e-11,True
4157,Noa1,33.75575500349384,0.9764653017408104,0.1198290802927817,8.148817460294152,3.6750019077848223e-16,2.202482294836908e-15,True
4159,Igfbp7,29.41985340691483,1.0484174104006354,0.1296083222291631,8.089121071615347,6.009681183007852e-16,3.558154513933998e-15,True
4186,Mthfd2l,231.49993897445384,-1.4340613346586926,0.0521995220948015,-27.472690881235263,3.722698915150043e-166,3.390758261882497e-164,True
4188,Parm1,395.6923037409413,-0.8508573935791733,0.0405422163853807,-20.986948160189577,8.631280250259721e-98,3.5432823712803282e-96,True
4189,G3bp2,484.90517896064347,0.9901775011838284,0.0490826079256196,20.173693758985976,1.6670996629995875e-90,6.216255630391639e-89,True
4190,Uso1,35.891776973209964,-0.6274476486663048,0.1141790535485397,-5.4952955832618136,3.90056530327869e-08,1.4211059588278698e-07,True
4197,Nup54,12.680827530402595,-0.7715203441926475,0.1965737303200323,-3.924839514092611,8.67875774953645e-05,0.0002220218190811,True
4200,Ccdc158,176.86622679237632,-0.8494765027821656,0.0560095315913722,-15.166641795537174,5.8809737862870785e-52,1.1364250781722477e-50,True
4216,Prdm8,319.27870078613734,-0.5476416632452701,0.0395492310471599,-13.847087509545824,1.324754873934684e-43,2.079651098327626e-42,True
4224,Enoph1,44.03171620505291,0.5301561986879934,0.1211615785478304,4.375613169142608,1.2109159626187704e-05,3.434955126403416e-05,True
4225,Tmem150c,198.05191913993795,1.1223632935904448,0.0558816300543606,20.084655592519937,1.005180248796878e-89,3.685239453031405e-88,True
4226,Sec31a,108.05663229400396,-0.657905325232015,0.0680594948605743,-9.666620749680696,4.179510555870064e-22,3.295368827820364e-21,True
4227,5430416N02Rik,34.60049282630386,-2.299326428371688,0.3034227895304727,-7.577962195686582,3.5102464157268163e-14,1.906434450876725e-13,True
4229,Plac8,18.39295958727071,-1.1875484595712689,0.178269257364316,-6.66154376323205,2.7096608505099286e-11,1.2493158173930302e-10,True
4230,Coq2,50.7792350929714,-0.8017261851310673,0.1016485153949672,-7.887239494013916,3.0894416890520508e-15,1.7587290448614017e-14,True
4233,Helq,195.21761023170976,-1.3476521579955831,0.0563307890252094,-23.923899901215197,1.72774926883261e-126,1.041892386667058e-124,True
4234,Mrps18c,32.40006447894239,-3.002707286786285,0.1747461434272874,-17.18325353506713,3.54461621342297e-66,8.996843010209131e-65,True
4243,Arhgap24,32.388355904202854,0.8089494180495729,0.1261504794125597,6.412575059695197,1.4308193787985587e-10,6.243056211683932e-10,True
4245,Ptpn13,14.895032738263026,-0.8504176272118611,0.1817611051050064,-4.678765716793812,2.8860698107772804e-06,8.765472186674728e-06,True
4255,Gbp4,48.31327097578103,0.7139613656404334,0.1004536492285532,7.107371122138336,1.1827409052381778e-12,5.909649414515786e-12,True
4270,A930041C12Rik,20.393082316915898,0.5813309499178366,0.1580635344866274,3.677830891267453,0.0002352258224762,0.0005667717254705,True
4276,Tmed5,117.48580136963191,0.8441176549950119,0.0690095644503737,12.23189367615897,2.0998546085325404e-34,2.5378201378035288e-33,True
4285,Idua,22.25969226419012,0.7885260827812145,0.1620910105281817,4.864711992427972,1.1462359289521218e-06,3.628121977468725e-06,True
4297,Gm35315,102.64263291697034,0.8921234387526502,0.0698861425586215,12.76538389573188,2.5588596587336136e-37,3.3773085065610136e-36,True
4304,Gm43138,52.34367016896426,0.5016528505044383,0.0928959920821003,5.400156015999958,6.658296574456157e-08,2.3714926780873585e-07,True
4309,Pole,109.31572440875917,0.5155881040527539,0.0709922276345732,7.262599318712771,3.797215054732596e-13,1.953683344429645e-12,True
4315,Ep400,506.2251894421754,-2.231375923482516,0.052163631746811,-42.77646798660502,0.0,1e-300,True
4331,Asphd2,92.61237057092325,0.8093394786315513,0.0719986449715786,11.241037646625664,2.56351264171358e-29,2.6621561210384252e-28,True
4332,Grk3,126.20981918359014,0.9694824591850149,0.0658846126515643,14.714854048124945,5.175778154233107e-49,9.293019338935171e-48,True
4337,Ficd,133.8711210574268,0.5787959789595535,0.0613890097953586,9.428332219219378,4.166610334364307e-21,3.1516298238478805e-20,True
4342,Svop,186.71878052360836,-0.5171956185338091,0.0586698187541365,-8.815360768390713,1.1930027502731384e-18,8.121149122918118e-18,True
4347,Kctd10,114.805915815325,0.5973487860510451,0.0661204365973401,9.034253504537125,1.6512557920412705e-19,1.163932337413049e-18,True
4353,Tchp,110.08529169297437,0.5781946524031945,0.0643924387927259,8.979232084443275,2.7266307961759835e-19,1.9050467184788494e-18,True
4356,1500011B03Rik,83.50278398689937,1.4094998367252516,0.0870934537436587,16.183763258187216,6.565586196043375e-59,1.4552467857592717e-57,True
4360,Hnf1aos1,35.773678247196564,0.5954458710129138,0.1170664252204725,5.08639321557401,3.649370387868263e-07,1.2121593417481516e-06,True
4364,Unc119b,44.02119265904985,0.6787492698660613,0.1044191001906237,6.500240555865366,8.019167653750037e-11,3.5684275808850035e-10,True
4382,1110006O24Rik,22.06611344826505,0.7042745091156286,0.1549907282331882,4.543978321438857,5.520233757030472e-06,1.624122610076529e-05,True
4383,Rab35,23.374098639885958,0.5259366101007813,0.1432565992990437,3.671290625871308,0.0002413287316427,0.000580756413784,True
4387,Prkab1,49.6076606091641,0.8422301014225272,0.0967146474520242,8.70840274571977,3.0818659432323742e-18,2.0539508999713318e-17,True
4388,Gm13842,36.66553592991662,-0.7768550979791783,0.1173058619070984,-6.6224746602554,3.5323462837922266e-11,1.6133108334018926e-10,True
4393,Srrm4,44.9430103272368,-0.9936205330720796,0.1144525354180965,-8.681507399048622,3.9055764734008045e-18,2.590091822784728e-17,True
4402,Ksr2,17.270523464314437,-0.5714556906448811,0.1649082651625486,-3.4652944173635096,0.0005296512985704,0.0012141226778607,True
4417,Iqcd,69.0518074686333,0.5794103322697809,0.0847591645828385,6.835960867730119,8.145717869548959e-12,3.887890668741053e-11,True
4418,Rita1,24.472676620932404,0.6567758304476589,0.1425333383109849,4.607875169629993,4.06804755589699e-06,1.2142347782475944e-05,True
4423,Ptpn11,630.9163591860878,0.5758480811246699,0.044251421196906,13.013098010170394,1.0307692502430055e-38,1.4193773738779275e-37,True
4424,Rpl6,13.068505630590971,1.1869913088794948,0.2081530532716687,5.702492902327528,1.1806782918525332e-08,4.490583290108113e-08,True
4430,Tmem116,22.383828817621303,1.8888464674452372,0.1644646777194464,11.484815424424102,1.5727098570718935e-30,1.694611828741422e-29,True
4432,Mapkapk5,164.1904542450574,1.6830919228328616,0.0650862114204712,25.85942377195253,1.9062795276023485e-147,1.4307732351377627e-145,True
4434,Acad12,45.662249628530695,1.0640888992003046,0.1052234005025021,10.112664047338036,4.854592370716745e-24,4.175952355095644e-23,True
4436,Brap,18.774296237121245,1.0052302934141724,0.1584008853229387,6.346115372807203,2.2081965932166928e-10,9.513905400880396e-10,True
4437,Atxn2,111.43174279278554,0.9309171374980444,0.0765172832192055,12.166102850661428,4.710402026970601e-34,5.63058856101585e-33,True
4443,Tctn1,40.96610724529432,-0.5812087506626928,0.1058988269142994,-5.488339839052669,4.0572891176362e-08,1.4760530911009333e-07,True
4446,Vps29,31.146283933407407,0.8869228732822967,0.1222607383343737,7.254355612155971,4.035785280418381e-13,2.0733787598107125e-12,True
4452,Atp2a2,13.990229381389208,-2.060275146103456,0.5303215945716232,-3.884954275278344,0.0001023491493224,0.0002591402813595,True
4453,Ift81,924.5814359893916,0.5747572655536964,0.0373951829888145,15.369820913180591,2.608892942547468e-53,5.214207974773728e-52,True
4456,Camkk2,409.6439063814059,-0.662936972105514,0.0383938315388662,-17.26675732882822,8.371608097271595e-67,2.156151434537344e-65,True
4459,A930024E05Rik,19.687878085697395,0.5434039473678033,0.1531219840294981,3.548830370844198,0.0003869462613182,0.0009055153509881,True
4460,Gm2479,26.006816945319525,-5.439701844705554,0.3989339045862076,-13.63559672960828,2.4597058590457564e-42,3.7050246393619456e-41,True
4467,4932422M17Rik,23.3943463131386,-1.528615109619453,0.1549640596339628,-9.8643202380614,5.943565743302475e-23,4.857059706489425e-22,True
4468,Setd1b,15.69387685280315,-1.558353269238225,0.2164741794991643,-7.198795130410651,6.074694203407368e-13,3.0846182412656226e-12,True
4470,Gm43409,774.9957276659208,-1.5182549049197205,0.0566454631653948,-26.802762658797235,3.000317474820949e-158,2.498550095222321e-156,True
4478,Zcchc8,141.07080782838565,-0.5934614351512516,0.0602704243990652,-9.846644371073252,7.087068509254788e-23,5.759231138004076e-22,True
4483,Hip1r,40.12448115696116,0.8426931070628674,0.1186431652278075,7.1027530784837625,1.222957960733655e-12,6.105363636114804e-12,True
4484,Vps37b,15.039572171154076,-0.7485165020064467,0.1863174942926339,-4.017424691375529,5.883762971683452e-05,0.0001538735559276,True
4488,Arl6ip4,483.2714095224846,0.9131092699462092,0.0439193135820354,20.790608856867557,5.263875901352831e-96,2.101704606457952e-94,True
4490,Mphosph9,108.42446128208913,-0.8008729336770594,0.0706078503528369,-11.342548026529482,8.075827428770764e-30,8.554213814315151e-29,True
4498,Tmed2,25.73586850877841,0.7925081682639201,0.143983027194747,5.504177705556906,3.70895292351251e-08,1.353833619836919e-07,True
4500,Eif2b1,110.83207582762697,0.5524270904124853,0.0679967450085747,8.124316691083099,4.498896874248739e-16,2.6824653439093738e-15,True
4505,Ccdc92,15.017563919816537,1.2961673829435445,0.1871547579065567,6.925644837684002,4.339940424329191e-12,2.1105917169262757e-11,True
4521,Tmem132d,16.334434098413734,-0.8243564242118581,0.1706943368763568,-4.829430426909736,1.3692414414784949e-06,4.298203972101223e-06,True
4530,Zfp11,58.8123243271684,-1.11872859287339,0.0975907139693741,-11.463473801661792,2.0127657236721043e-30,2.160788641840255e-29,True
