,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
230,Signaling pathways regulating pluripotency of stem cells Homo sapiens hsa04550,0.21670455,0.87079924,0.7461832,0.9967153945577488,108,0.25,0.19515407,GSK3B;FZD5;DUSP9;FZD10;MYC;ACVR1;MAPK12;PAX6;PCGF5;MAP2K2;JAK3;KRAS;BMPR1A;BMPR1B;JAK2;FGFR1;AKT2;FGFR2;HNF1A;WNT7B;PCGF2;WNT3A;AKT3;FGFR4;NODAL;PIK3R1;MAPK13
231,Small cell lung cancer Homo sapiens hsa05222,0.26974043,0.9865793,0.50870407,0.9967153945577488,64,0.328125,0.20472303,CASP9;CYCS;BIRC2;MYC;TRAF6;IKBKB;CDKN1B;TRAF5;RXRG;LAMC2;CCNE2;BIRC3;AKT2;RB1;BIRC7;SKP2;PIK3CA;AKT3;LAMA4;PIK3R1;E2F3
232,Sphingolipid metabolism Homo sapiens hsa00600,0.2861621,0.89275646,0.6164383,0.9967153945577488,28,0.14285715,0.10560969,ACER1;CERS6;UGCG;SGPP1
233,Sphingolipid signaling pathway Homo sapiens hsa04071,0.30768955,1.1869102,0.15637065,0.9967153945577488,88,0.3068182,0.16398911,OPRD1;PPP2R5A;GAB2;ABCC1;RAC1;PPP2R2B;PPP2CB;PRKCB;MAPK12;MAP2K2;KRAS;ACER1;PLD1;ADORA1;PPP2CA;SGMS2;AKT2;PRKCZ;PPP2R5C;PPP2R3C;CERS6;PPP2R2A;AKT3;SGPP1;PIK3R1;S1PR1;NOS3
234,Spliceosome Homo sapiens hsa03040,0.22644557,0.88790494,0.6987522,0.9967153945577488,96,0.09375,0.07128435,PRPF6;DDX5;CDC5L;PRPF31;PRPF8;RBM25;RBM22;ALYREF;SRSF6
235,Staphylococcus aureus infection Homo sapiens hsa05150,-0.3074931,-0.81742233,0.7362205,0.9967153945577488,15,0.33333334,0.25318235,C1S;CFI;FCGR2C;ITGB2;IL10
236,Starch and sucrose metabolism Homo sapiens hsa00500,-0.40745145,-1.1766713,0.24731183,0.9967153945577488,21,0.23809524,0.089105435,GAA;PGM2;UGP2;HK1;PYGM
237,Steroid biosynthesis Homo sapiens hsa00100,0.335662,0.88692343,0.6199187,0.9967153945577488,15,0.33333334,0.23413222,SC5D;CYP51A1;LSS;SOAT1;SQLE
238,Steroid hormone biosynthesis Homo sapiens hsa00140,-0.40655005,-1.0451152,0.38979593,0.9967153945577488,15,0.2,0.11465192,CYP1B1;HSD17B12;HSD17B8
239,Synaptic vesicle cycle Homo sapiens hsa04721,-0.40401182,-1.3643336,0.0862423,0.9967153945577488,45,0.53333336,0.2997103,SLC17A7;ATP6V1E1;STX1B;ATP6V0A4;ATP6V0E1;SYT1;ATP6V1G1;SNAP25;ATP6V0B;STXBP1;CACNA1B;NSF;ATP6V1F;AP2A1;UNC13A;SLC18A2;DNM2;RIMS1;RAB3A;CLTA;ATP6V1H;VAMP2;ATP6V1D;ATP6V0D1
240,Systemic lupus erythematosus Homo sapiens hsa05322,-0.40289918,-1.1478506,0.27327934,0.9967153945577488,20,0.1,0.032393996,SNRPD3;SNRPB
241,T cell receptor signaling pathway Homo sapiens hsa04660,0.27496013,1.0141146,0.41935483,0.9967153945577488,65,0.2769231,0.20472303,SOS2;GSK3B;CDC42;IKBKB;MAPK12;MAP2K2;KRAS;CARD11;AKT2;MAP3K8;NFKBIE;CD247;PIK3CA;PAK1;AKT3;DLG1;PIK3R1;MAPK13
18,Amphetamine addiction Homo sapiens hsa05031,-0.2738432,-0.9256398,0.5575397,0.9967153945577488,43,0.11627907,0.05416557,PDYN;FOS;CREB3L4;SLC18A2;ATF2
20,Antigen processing and presentation Homo sapiens hsa04612,0.27678782,0.817615,0.74563104,0.9967153945577488,24,0.45833334,0.2926872,CALR;CREB1;LGMN;HLA-F;CD74;HLA-DMB;B2M;HSP90AB1;NFYC;HSPA1L;HSPA1B
21,Apoptosis Homo sapiens hsa04210,-0.24474944,-0.9550836,0.53360486,0.9967153945577488,97,0.22680412,0.13651128,BCL2L11;RELA;PARP3;MAPK8;PARP2;PIK3R2;MAPK10;NRAS;CTSZ;FOS;TUBA3C;CAPN1;TUBA1B;TRADD;PIK3CB;BID;EIF2AK3;PIK3R3;CTSB;CTSW;BCL2;ERN1
22,Arachidonic acid metabolism Homo sapiens hsa00590,-0.29836562,-0.9233921,0.5276074,0.9967153945577488,29,0.3448276,0.20560092,PTGES;PLA2G4A;PTGIS;PTGS2;HPGDS;PTGES3;PLA2G4C;PLA2G12B;PTGES2;PLA2G12A
23,Arginine and proline metabolism Homo sapiens hsa00330,-0.309225,-0.97812057,0.46346554,0.9967153945577488,34,0.29411766,0.20165043,PYCR1;CNDP2;P4HA2;PYCR2;SMOX;ODC1;SAT1;ARG1;ARG2;NOS1
259,VEGF signaling pathway Homo sapiens hsa04370,0.3266354,1.0988681,0.31384015,0.9967153945577488,43,0.39534885,0.20472303,CASP9;HSPB1;RAC1;CDC42;PRKCB;MAPK12;MAP2K2;PLA2G4B;PLCG2;KRAS;VEGFA;AKT2;PIK3CA;AKT3;PIK3R1;MAPK13;NOS3
25,Arrhythmogenic right ventricular cardiomyopathy (ARVC) Homo sapiens hsa05412,0.24592412,0.8816519,0.68301886,0.9967153945577488,57,0.15789473,0.13730139,ITGA10;ITGB8;ITGB3;LEF1;RYR2;SGCG;CACNA2D2;CACNB2;DSP
26,Asthma Homo sapiens hsa05310,-0.52048343,-1.0676076,0.422,0.9967153945577488,6,0.5,0.20129927,IL4;IL10;FCER1G
28,Axon guidance Homo sapiens hsa04360,-0.25044173,-0.9829689,0.47151276,0.9967153945577488,97,0.20618556,0.13370204,SEMA7A;SLIT2;EFNA4;SEMA4C;UNC5C;UNC5A;DPYSL5;FES;SEMA6C;CDK5;NRAS;SEMA3B;RASA1;SEMA6A;NFATC2;PLXNC1;EFNA5;NTN1;DPYSL2;PLXNA1
29,B cell receptor signaling pathway Homo sapiens hsa04662,-0.23953003,-0.8483415,0.6985447,0.9967153945577488,54,0.16666667,0.090246685,RELA;PIK3R2;NRAS;BLNK;FOS;CD81;NFATC2;PIK3CB;PIK3R3
30,Bacterial invasion of epithelial cells Homo sapiens hsa05100,-0.35203803,-1.2462957,0.13157895,0.9967153945577488,54,0.2777778,0.16741288,SHC3;ARHGEF26;PIK3R2;ILK;CAV1;ELMO3;SHC4;DNM2;PIK3CB;CLTA;CRK;MAD2L2;PIK3R3;ARPC1B;ARPC3
31,Basal cell carcinoma Homo sapiens hsa05217,-0.30803502,-1.0614614,0.3340206,0.9967153945577488,43,0.39534885,0.24361338,SMO;GLI2;FZD6;BMP2;PTCH2;TCF7;FZD1;FZD8;DVL2;DVL3;WNT5B;GLI3;BMP4;WNT16;APC;APC2;FZD7
264,Viral carcinogenesis Homo sapiens hsa05203,-0.22878507,-0.9272663,0.58099353,0.9967153945577488,123,0.33333334,0.26319024,SYK;HDAC11;STAT5A;RELA;USP7;PIK3R2;RBPJ;CDK2;HDAC2;YWHAZ;GTF2A1;CCR4;HDAC5;RASA2;STAT5B;HDAC10;YWHAE;CCNE1;CDK6;CASP8;CCND2;NRAS;CREB3L4;PIK3R5;PKM;HPN;CCND3;TRADD;PIK3CB;NFKB2;EIF2AK2;PIK3CD;REL;PIK3R3;CDK1;HDAC7;ATF2;TBP;CREB3L3;SCRIB;ATP6V0D1
266,Vitamin digestion and absorption Homo sapiens hsa04977,0.30410418,0.7801105,0.76504856,0.9967153945577488,14,0.21428572,0.17777193,ABCC1;SLC5A6;SCARB1
267,Wnt signaling pathway Homo sapiens hsa04310,0.2386918,0.9408533,0.584,0.9967153945577488,104,0.16346154,0.13370204,GSK3B;FZD5;FZD10;VANGL1;MYC;LEF1;PRKCB;SKP1;LRP6;CXXC4;FBXW11;FRAT2;WNT7B;WNT3A;INVS;NLK;RBX1
268,alpha-Linolenic acid metabolism Homo sapiens hsa00592,-0.37336096,-0.9797141,0.46995708,0.9967153945577488,14,0.35714287,0.22070055,PLA2G4A;ACOX3;PLA2G4C;PLA2G12B;PLA2G12A
40,Carbohydrate digestion and absorption Homo sapiens hsa04973,-0.25492606,-0.75253004,0.8204593,0.9967153945577488,25,0.2,0.08682293,PIK3R2;PIK3CB;HK1;PIK3R3;SLC2A5
41,Carbon metabolism Homo sapiens hsa01200,-0.32026565,-1.1761546,0.19675456,0.9967153945577488,72,0.30555555,0.23220086,ADPGK;HIBCH;IDNK;PFKL;IDH2;DLAT;SDHD;RPIA;PKM;PCCB;HK1;IDH1;SUCLA2;ENO2;ALDOA;PKLR;ACSS1;PGLS;AMT;ENO3;FBP2;CS
42,Cardiac muscle contraction Homo sapiens hsa04260,-0.27984425,-0.9624197,0.48496994,0.9967153945577488,50,0.14,0.10639979,ACTC1;COX7B;COX6A1;UQCR10;SLC9A6;COX6B2;UQCRC2
43,Cell adhesion molecules (CAMs) Homo sapiens hsa04514,0.23540756,0.86879146,0.7137331,0.9967153945577488,68,0.3529412,0.2926872,CLDN9;VTCN1;ITGB8;ALCAM;HLA-F;NRCAM;L1CAM;CDH4;VCAN;GLG1;CD34;CDH1;CDH15;HLA-DMB;CNTNAP2;CADM3;PECAM1;CD226;NEGR1;LRRC4C;CLDN3;MPZL1;LRRC4B;PTPRF
44,Cell cycle Homo sapiens hsa04110,0.20696265,0.8000475,0.88073397,0.9967153945577488,94,0.24468085,0.20279168,MCM7;GSK3B;CUL1;MYC;YWHAB;CDC25B;CDKN1B;CDC20;RAD21;CDKN1A;MCM5;SKP1;CCNE2;CDC14A;RB1;ANAPC11;SKP2;CCNH;CDKN2D;MCM4;CDC25A;E2F3;RBX1
45,Central carbon metabolism in cancer Homo sapiens hsa05230,-0.3138325,-1.0928692,0.30833334,0.9967153945577488,50,0.28,0.13528223,PIK3R2;SIRT6;PFKL;SLC7A5;NRAS;PKM;FGFR3;PIK3CB;HK1;IDH1;EGFR;PIK3R3;FLT3;PDK1
46,Chagas disease (American trypanosomiasis) Homo sapiens hsa05142,0.3177391,1.1563151,0.23300971,0.9967153945577488,63,0.36507937,0.21192169,CALR;TNFRSF1A;PPP2R2B;TRAF6;SERPINE1;PPP2CB;PLCB4;IKBKB;MAPK12;CFLAR;GNAO1;PPP2CA;TLR2;AKT2;CD247;PPP2R2A;PIK3CA;AKT3;GNAS;ADCY1;FAS;PIK3R1;MAPK13
47,Chemical carcinogenesis Homo sapiens hsa05204,-0.41118172,-1.245445,0.16699801,0.9967153945577488,27,0.18518518,0.15213765,CYP1B1;GSTM4;PTGS2;HPGDS;ALDH1A3
224,SNARE interactions in vesicular transport Homo sapiens hsa04130,-0.45114508,-1.3729272,0.12210526,0.9967153945577488,27,0.22222222,0.06987973,STX1B;STX7;VAMP2;STX6;STX4;STX5
256,Type II diabetes mellitus Homo sapiens hsa04930,-0.34686556,-1.0985409,0.28830644,0.9967153945577488,32,0.46875,0.2612589,MAPK8;PIK3R2;MAPK9;MAPK10;CACNA1B;ABCC8;IRS2;SLC2A2;PIK3R5;PKM;PIK3CB;HK1;PIK3CD;PIK3R3;PKLR
258,Ubiquitin mediated proteolysis Homo sapiens hsa04120,0.20672616,0.80002946,0.88030887,0.9967153945577488,102,0.13725491,0.12790799,BIRC2;FBXO4;TRAF6;UBE2A;CDC20;CUL5;SKP1;BIRC3;FBXW11;ANAPC11;SKP2;TRIP12;UBE2L6;RBX1
27,Autoimmune thyroid disease Homo sapiens hsa05320,-0.22514422,-0.56463367,0.96066254,0.998161182088672,13,0.30769232,0.20454745,CGA;IL4;TG;IL10
261,Vascular smooth muscle contraction Homo sapiens hsa04270,0.19875085,0.72522265,0.9300567,0.998161182088672,66,0.3030303,0.24870512,MYLK3;CACNA1D;ACTG2;PRKCE;ITPR3;PLCB4;KCNMB2;PRKCB;MAP2K2;PPP1CA;PLA2G4B;ADRA1A;BRAF;ADCY8;EDNRA;MAP2K1;GNAS;ADCY1;PLA2G5;PPP1CC
62,DNA replication Homo sapiens hsa03030,-0.2269144,-0.70217174,0.9006211,0.998161182088672,31,0.29032257,0.23167413,RFC1;POLE2;MCM3;RPA1;RNASEH1;POLA2;DNA2;POLE;POLD4
19,Amyotrophic lateral sclerosis (ALS) Homo sapiens hsa05014,0.20236742,0.6604365,0.94541913,0.998161182088672,36,0.25,0.19682205,CASP9;TNFRSF1A;CYCS;ALS2;RAC1;GRIN1;MAPK12;CASP3;MAPK13
204,Purine metabolism Homo sapiens hsa00230,-0.19443667,-0.77925074,0.92957747,0.998161182088672,112,0.116071425,0.09209025,POLR2K;POLE2;PGM2;ADCY7;PDE4C;POLR3C;PDE5A;PPAT;POLR2E;POLR3E;PKM;POLR2F;PKLR
171,Oxytocin signaling pathway Homo sapiens hsa04921,-0.18628317,-0.7429975,0.9618644,0.998161182088672,108,0.1388889,0.12457203,PPP1R12C;PIK3R2;ADCY7;ADCY9;PRKAA2;NRAS;CAMKK2;PRKAB1;EEF2;FOS;NFATC2;PIK3CB;PLA2G4C;EGFR;PIK3R3
178,Pathogenic Escherichia coli infection Homo sapiens hsa05130,-0.21161361,-0.6969792,0.9420601,0.998161182088672,41,0.4390244,0.37029234,ABL1;YWHAZ;OCLN;TLR5;WASL;TUBA8;TUBA3C;LY96;NCL;TUBA1B;CTNNB1;ARPC1B;TUBB3;ARHGEF2;FYN;ARPC3;TUBA1A;ROCK2
190,Porphyrin and chlorophyll metabolism Homo sapiens hsa00860,0.22288594,0.599091,0.935743,0.998161182088672,17,0.23529412,0.2010359,UROS;CP;ALAS2;COX10
156,Nicotinate and nicotinamide metabolism Homo sapiens hsa00760,0.23817481,0.65428597,0.9140461,0.998161182088672,17,1.0,0.7621807,NNT;NAMPT;PNP;ENPP1;AOX1;NUDT12;CD38;NADK;NT5M;NAPRT;ENPP3;NNMT;NMNAT3;NT5C3B;NMNAT1;QPRT;NADSYN1
158,Nitrogen metabolism Homo sapiens hsa00910,0.22235247,0.5564217,0.960334,0.998161182088672,13,0.30769232,0.18137126,CA5B;CA4;GLUL;CA2
173,PPAR signaling pathway Homo sapiens hsa03320,0.19981231,0.6421506,0.9610137,0.998161182088672,36,0.33333334,0.27916777,UBC;DBI;OLR1;SCP2;CPT1A;RXRG;PPARD;APOA2;ACSL1;HMGCS2;CYP27A1;ME1
17,Amoebiasis Homo sapiens hsa05146,-0.2083018,-0.7530774,0.8891129,0.998161182088672,57,0.31578946,0.2727592,COL4A1;RELA;PIK3R2;RAB5C;ITGB2;LAMB3;PIK3R5;PIK3CB;IL10;TGFB1;COL1A2;PIK3CD;LAMC1;ARG1;PIK3R3;ARG2;SERPINB3;COL4A2
89,Gap junction Homo sapiens hsa04540,0.20582244,0.7312579,0.90421456,0.998161182088672,56,0.39285713,0.29321393,PDGFC;SOS2;GRB2;TUBA1C;ITPR3;PLCB4;MAP3K2;TUBB4B;PRKCB;PLCB1;MAP2K2;KRAS;GRM1;GNAI2;ADCY8;PDGFB;TUBB2A;TUBB;MAP2K1;GNAS;ADCY1;PDGFD
14,Alzheimer's disease Homo sapiens hsa05010,0.18893293,0.7571213,0.9313929,0.998161182088672,107,0.24299066,0.21192169,CASP9;NDUFB11;TNFRSF1A;CYCS;GSK3B;MAPT;NDUFS2;ITPR3;UQCR11;CYC1;CDK5R1;NDUFB4;PLCB4;GRIN1;COX7A1;APH1B;NCSTN;COX6B1;NDUFA11;NDUFS6;NDUFA1;NDUFB8;UQCRQ;FAS;CASP3;NDUFS5
115,Histidine metabolism Homo sapiens hsa00340,-0.27471924,-0.63460314,0.89880955,0.998161182088672,10,0.2,0.06680713,CNDP2;ALDH1A3
124,Insulin secretion Homo sapiens hsa04911,0.20919923,0.7409507,0.9115385,0.998161182088672,50,0.2,0.16144325,ITPR3;CHRM3;TRPM4;GLP1R;PRKCB;RYR2;ADCY8;GNAS;ADCY1;PCLO
38,Butanoate metabolism Homo sapiens hsa00650,-0.2221849,-0.61254174,0.9372549,0.998161182088672,17,0.23529412,0.23281538,L2HGDH;ABAT;ACSM3;OXCT1
255,Type I diabetes mellitus Homo sapiens hsa04940,0.23227227,0.5529825,0.96161616,0.998161182088672,11,0.09090909,0.036081117,FAS
79,Fatty acid degradation Homo sapiens hsa00071,0.21566997,0.68400764,0.9025845,0.998161182088672,29,0.27586207,0.25458696,ALDH9A1;HADHA;ADH5;CPT1A;ACSL1;ECI1;GCDH;ALDH1B1
218,Renin-angiotensin system Homo sapiens hsa04614,-0.24931891,-0.61066705,0.9389474,0.998161182088672,12,1.0,0.7510315,ENPEP;MME;AGTR1;ANPEP;REN;MAS1;KLK1;THOP1;ATP6AP2;PRCP;CTSA;PREP
262,Vasopressin-regulated water reabsorption Homo sapiens hsa04962,0.21366858,0.66410255,0.93320966,0.998161182088672,32,0.25,0.20516197,RAB11B;DYNC2H1;DYNC1I2;AQP3;DCTN1;DYNLL1;GNAS;DYNLL2
212,Ras signaling pathway Homo sapiens hsa04014,0.18962632,0.80162954,0.91544116,0.998161182088672,165,0.22424242,0.19295935,SOS2;RASAL2;MRAS;GAB2;RALA;FGF8;RAC1;GNB3;CDC42;IKBKB;GRIN1;RGL2;PTPN11;PRKCB;MAP2K2;PLA2G4B;PLCG2;KRAS;PLD1;CSF1R;FGFR1;VEGFA;AKT2;GNG2;FGFR2;GNG8;GAB1;PDGFB;NGF;PAK1;AKT3;RASGRF1;GNB5;PLA2G5;FGFR4;PIK3R1;PDGFD
265,Viral myocarditis Homo sapiens hsa05416,0.15285282,0.48599753,0.9980769,1.0,33,0.33333334,0.2926872,CASP9;CYCS;DAG1;RAC1;HLA-F;ACTB;HLA-DMB;SGCD;SGCG;LAMA2;CASP3
270,cAMP signaling pathway Homo sapiens hsa04024,-0.16335218,-0.6712001,0.993617,1.0,126,0.1904762,0.20691775,AKT1;NPY;GNAI3;RELA;MAPK8;RAP1A;PIK3R2;MAPK10;PLD2;ADCY7;HCN2;PDE4C;ADCY9;RRAS;CALM2;FOS;CREB3L4;GLI3;PIK3CB;ADRB2;RRAS2;PIK3R3;CREB3L3;ROCK2
150,N-Glycan biosynthesis Homo sapiens hsa00510,0.16547357,0.5374056,0.99416345,1.0,37,0.16216215,0.16671056,ALG3;B4GALT1;MAN2A1;MAN2A2;ALG14;STT3A
163,Olfactory transduction Homo sapiens hsa04740,-0.14481103,-0.4722962,1.0,1.0,34,0.20588236,0.24141866,OR52N4;RGS2;OR6K2;CALM2;OR2W1;SLC8A3;PRKG1
56,Collecting duct acid secretion Homo sapiens hsa04966,0.21415576,0.58604336,0.9692623,1.0,18,0.16666667,0.15942411,SLC12A7;ATP6V1C1;CA2
127,Jak-STAT signaling pathway Homo sapiens hsa04630,-0.17234093,-0.65574104,0.98350513,1.0,90,0.25555557,0.22280748,AKT1;PTPN6;PIAS4;PIK3R2;IFNGR2;IL24;CISH;IL4;CCND2;IFNLR1;EPO;GHR;STAT4;PIK3R5;CCND3;PIK3CB;IL10;EPOR;PIK3R3;SOS1;BCL2;IFNK;TYK2
84,Focal adhesion Homo sapiens hsa04510,-0.16204782,-0.6696703,0.9955654,1.0,149,0.18120806,0.16741288,SHC3;MYL7;ITGA6;COL4A1;PPP1R12C;ARHGAP5;FLNB;MAPK8;PIK3R2;MAPK10;ILK;CAV1;CCND2;RELN;ITGA7;LAMB3;COL9A2;COL6A5;CCND3;FLNA;SHC4;PIK3CB;CRK;EGFR;PIK3R3;BCL2;FLT4
118,Hypertrophic cardiomyopathy (HCM) Homo sapiens hsa05410,0.17877543,0.6421317,0.97244096,1.0,58,0.13793103,0.13730139,ITGA10;ITGB8;ITGB3;TPM1;RYR2;SGCG;CACNA2D2;CACNB2
217,Renin secretion Homo sapiens hsa04924,-0.16179094,-0.50533,0.99176955,1.0,32,0.21875,0.1918181,PPP3R1;GNAI3;PTGER4;CLCA4;CALM2;ADRB2;CTSB
68,ECM-receptor interaction Homo sapiens hsa04512,-0.17432015,-0.6153259,0.9771784,1.0,56,0.48214287,0.35176894,CD44;ITGA6;COL4A1;AGRN;SDC1;ITGA3;ITGA9;SPP1;COMP;RELN;ITGA4;ITGA11;ITGA7;ITGA2B;LAMB3;ITGA1;COL9A2;COL6A5;ITGB7;COL2A1;ITGB4;CD47;COL1A2;LAMC1;COL6A1;GP5;COL4A2
