,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1274,Lrp2,73.20307225135623,-0.5292629488313527,0.0782748867460737,-6.761593287874036,1.3648239135611263e-11,6.424775397135123e-11
1276,Klhl41,107.94960984479542,-0.6306965606580922,0.0703104359322057,-8.970169965468825,2.960572349892187e-19,2.0635507873620792e-18
1279,Ccdc173,36.601974030737,-0.6734385915600564,0.131826159535652,-5.108535315996417,3.246657273878644e-07,1.0831274781684418e-06
1293,Dcaf17,306.48317571386406,-0.5361845862802042,0.0427996639460494,-12.527775614221762,5.2617813880975255e-36,6.629541276300397e-35
1301,Gm13647,80.90512385334425,-2.0813908244587696,0.1151042260962865,-18.082662079823653,4.364910466739297e-73,1.261711640369204e-71
1320,Chn1,261.9086104952343,-0.9391656751146836,0.0475524443691895,-19.750103019376905,8.005437147159673e-87,2.822562194143717e-85
1328,Gm13657,15.473467798053868,-2.546732452417708,0.2272665711048697,-11.205926327117176,3.813434711254997e-29,3.934474703860022e-28
1336,Fkbp7,12.51133054399694,-0.6540615267182508,0.1945705127218164,-3.3615655197115246,0.0007750196714593,0.0017349646715926
1339,Ccdc141,11.850896463013518,-0.8101337894885219,0.1977321813876355,-4.09712664778795,4.183100690085286e-05,0.0001113286636253
1350,Nckap1,82.7163732011466,-0.5468170912937943,0.0759489310846089,-7.199799700730839,6.030107518817308e-13,3.062867275314467e-12
1361,Ctnnd1,33.44052426164428,-0.5454958364925497,0.122015969126885,-4.470692159362239,7.796685536281592e-06,2.2596691524443565e-05
1382,Fnbp4,203.4914390905625,-1.0135266503773197,0.0504759816417002,-20.07938463825744,1.1177072316451764e-89,4.080681433613954e-88
1383,Agbl2,130.17204650666017,-2.8897883009734384,0.1307693285829494,-22.0983645957958,3.2772307967760257e-108,1.536520433619816e-106
1416,Tspan18,20.189316735657307,-1.3773465558850346,0.1688797936667007,-8.155780664934671,3.4693156104486024e-16,2.0849275393651257e-15
1419,Accs,96.08638912516771,-0.5888272935110846,0.0714359842601329,-8.24272668193218,1.683297971913593e-16,1.027487432210294e-15
1434,Gm13919,129.54250414628208,-1.4850754930408658,0.0658323933240024,-22.55843085837512,1.1099037159986106e-112,5.5457131958239156e-111
1439,Pdhx,43.57872932848309,-1.3133679708016217,0.1124361510516387,-11.681011476446118,1.5938750054590847e-31,1.7619270603962372e-30
1442,Abtb2,182.5826420824001,-1.2359576510718124,0.0545190514362519,-22.670197270709917,8.819803145522135e-114,4.496813918626563e-112
1447,Fbxo3,108.02934655939622,-0.5554752387216059,0.0715006169573815,-7.768817422270645,7.922226189721733e-15,4.4334045313873185e-14
1462,Rcn1,103.89703530033428,-0.7481941924891935,0.0694323215235577,-10.77587751743744,4.474945245984642e-27,4.342832545048802e-26
1463,Pax6,731.5107413376849,-1.4844207199523376,0.0350011801263548,-42.41059057419072,0.0,0.0
1466,Gm14015,347.68160637054785,-0.6016391537036418,0.0377907471503198,-15.920276762735298,4.583450009994528e-57,9.798945449240134e-56
1471,Bdnf,12.829230984548444,-2.9569880165543485,0.2737689019879951,-10.801036915010943,3.4033812317094796e-27,3.315784455717849e-26
1475,Ccdc34,61.23548123261289,-1.2946052365588157,0.0942007940841732,-13.743039526843264,5.60714204807012e-43,8.586488628428218e-42
1484,Emc4,11.263170168705392,-3.048894572897171,0.2976047365830559,-10.244778385932312,1.249108058375039e-24,1.0999195229034585e-23
1486,Emc7,26.039523232026134,-2.699598197214572,0.2968718978341322,-9.093478422544685,9.592009748005187e-20,6.843943960551395e-19
1491,Scg5,16.926097402178772,-1.9569343800896488,0.1988571887703522,-9.840903374881712,7.503402665423204e-23,6.083426324196615e-22
1503,Gm13986,257.854828845927,-0.6487564842248252,0.0464991344690085,-13.952012045669752,3.0585352130469445e-44,4.8580984383074455e-43
