,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
128,Legionellosis Homo sapiens hsa05134,0.30393264,0.85094494,0.7010135,1.0,31,0.19354838,0.13096955,CASP8;CYCS;NLRC4;BNIP3;HBS1L;HSPD1
129,Leishmaniasis Homo sapiens hsa05140,0.2294868,0.6666675,0.94772345,1.0,40,0.3,0.2820426,MAPK13;STAT1;JAK1;JAK2;HLA-DMB;CYBA;NCF2;TGFB2;TAB1;FOS;HLA-DMA;FCGR2C
130,Leukocyte transendothelial migration Homo sapiens hsa04670,-0.23220633,-0.82416135,0.7922438,1.0,74,0.22972973,0.186445,CLDN3;CLDN5;MYL2;PTPN11;PTK2B;ACTN1;CTNNA1;CTNND1;PIK3R1;PXN;CXCL12;RHOA;RAP1A;MYL9;PIK3CB;PTK2;MYL7
131,Linoleic acid metabolism Homo sapiens hsa00591,-0.51708394,-1.2056538,0.2516269,1.0,11,0.54545456,0.2742387,PLA2G12A;ALOX15;PLA2G4E;PLA2G4B;PLA2G4A;PLA2G10
132,Long-term depression Homo sapiens hsa04730,-0.36313567,-1.1430289,0.26010102,1.0,39,0.25641027,0.09491899,LYN;GNA12;PPP2CA;PLA2G4E;MAP2K2;PLCB4;PLA2G4A;IGF1R;ARAF;CACNA1A
133,Long-term potentiation Homo sapiens hsa04720,-0.30408546,-0.98832655,0.465,1.0,45,0.22222222,0.12477733,ATF4;GRIN2D;PPP3CB;PPP1CB;MAP2K2;PLCB4;RPS6KA6;CAMK4;GRIN2B;ARAF
134,Longevity regulating pathway - mammal Homo sapiens hsa04211,-0.26825574,-0.9274298,0.584,1.0,68,0.29411766,0.21129867,ATF4;CAMKK2;RPTOR;EIF4E;ATG101;CREB3L3;IRS1;PIK3R1;EIF4EBP1;PRKAB2;FOXO1;CREB5;IRS2;CAT;PRKAG1;ATF2;PIK3CB;IGF1R;CAMK4;SESN2
135,Longevity regulating pathway - multiple species Homo sapiens hsa04213,-0.2135201,-0.67948925,0.9454094,1.0,44,0.29545453,0.22605819,RPTOR;IRS1;PIK3R1;AKT1;PRKAB2;FOXO1;SOD1;IRS2;CAT;PRKAG1;PIK3CB;IGF1R;CRYAB
184,Phagosome Homo sapiens hsa04145,0.3125557,1.0412009,0.3962264,1.0,83,0.19277108,0.15319365,M6PR;THBS1;ATP6V0B;TUBB;HLA-DMB;PLA2R1;PIKFYVE;ATP6V1C1;OLR1;CYBA;RAC1;SEC61B;ITGB3;ATP6V1G2;TUBA1A;HLA-DMA
185,Phenylalanine metabolism Homo sapiens hsa00360,0.31295443,0.5972155,0.90697676,1.0,6,0.16666667,0.09127153,DDC
186,Phosphatidylinositol signaling system Homo sapiens hsa04070,0.36662218,1.1706882,0.21484992,1.0,66,0.18181819,0.11799135,DGKQ;DGKD;PIP5K1C;ITPR3;IMPA2;PIKFYVE;MTMR3;DGKI;DGKG;MTMR2;DGKB;ITPK1
187,Phospholipase D signaling pathway Homo sapiens hsa04072,0.33151168,1.1287655,0.2538941,1.0,97,0.185567,0.123250484,DGKQ;DGKD;AKT2;GRM4;PIP5K1C;INSR;RRAS;DNM3;GAB1;AGPAT1;GRM6;CXCR2;DGKI;AKT3;DGKG;PLD2;DGKB;GRM1
188,Phototransduction Homo sapiens hsa04744,-0.58434796,-1.4105412,0.07643312,1.0,14,0.2857143,0.12028162,CNGB1;GUCA1A;SAG;GNAT2
189,Platelet activation Homo sapiens hsa04611,0.18686317,0.6216452,0.99512196,1.0,82,0.23170732,0.23912121,MAPK13;AKT2;ARHGAP35;ADCY2;PTGS1;ACTG1;ITPR3;RASGRP1;FERMT3;PPP1CA;AKT3;GNAI2;GNAI1;BTK;SRC;ITGB3;FYN;PPP1CC;ROCK2
190,Porphyrin and chlorophyll metabolism Homo sapiens hsa00860,0.34466705,0.84249157,0.67736185,1.0,17,0.4117647,0.2039189,BLVRB;COX15;ALAD;HMOX1;BLVRA;ALAS2;CPOX
191,Primary bile acid biosynthesis Homo sapiens hsa00120,0.33505493,0.74282265,0.78647685,1.0,11,0.27272728,0.23649165,CYP27A1;HSD17B4;BAAT
176,Pantothenate and CoA biosynthesis Homo sapiens hsa00770,-0.20976919,-0.5104603,0.9734513,1.0,13,0.15384616,0.118415475,PPCS;DPYD
177,Parkinson's disease Homo sapiens hsa05012,0.22820695,0.7713825,0.88412696,1.0,84,0.21428572,0.19221307,CYCS;COX7A2;NDUFC2;NDUFA5;COX5B;NDUFS2;GNAL;UBE2G1;PARK7;NDUFC1;GNAI2;CYC1;NDUFB6;SNCAIP;UBE2J1;NDUFV2;UBA1;UBE2L6
178,Pathogenic Escherichia coli infection Homo sapiens hsa05130,-0.39468738,-1.2601571,0.12827225,1.0,44,0.29545453,0.16422088,ARHGEF2;TUBA4A;TUBA1C;TLR4;TUBB4B;TUBB4A;TUBA3C;NCK1;TLR5;TUBB6;WAS;RHOA;LY96
