,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
7,Rb1cc1,600.1484085554567,0.7587543610413332,0.043014130996711,17.63965337575572,1.2220828637155422e-69,2.5413504123075112e-67
10,Pcmtd1,18.1175883654106,0.8612205906565712,0.2301749738833141,3.741590912890304,0.0001828590038353,0.000718439289023
25,Cspp1,63.95159041628607,1.448917669025048,0.1597733417269405,9.06858211366268,1.2057578207421605e-19,2.6426822600657535e-18
27,Cpa6,146.07900454851915,0.643673748547248,0.0879351228690479,7.319870917856108,2.482095945345741e-13,3.0947360437758318e-12
101,Cnnm4,34.70596721600614,1.5082645154465704,0.1838127291690857,8.205441060935161,2.2974587807213216e-16,3.793195650438568e-15
103,Ankrd23,508.0433411206114,0.6279956475588208,0.0489376951391944,12.832554654905593,1.0775169605415115e-37,6.89452976803631e-36
125,Eif5b,34.86526596169635,2.0385211704019213,0.2143768179605686,9.509056015454412,1.9240048732911445e-21,4.7807278985276975e-20
146,Ecrg4,192.5582800395198,0.6396211648774615,0.0710027276597525,9.00840271859058,2.0907933371738274e-19,4.525647833178738e-18
149,Gm8251,527.9005454720736,1.034095243350935,0.0490590138041311,21.078598266968363,1.2503192469277609e-98,5.600147847521571e-96
154,Gulp1,290.66528147718407,0.5108900333864104,0.057247025889871,8.924306991410088,4.484983409411482e-19,9.450384824559684e-18
158,Slc40a1,44.72391225230404,0.5436955366297204,0.1412798118456465,3.848359716275161,0.0001189113594779,0.0004848607907005
167,Gls,81.81850800137384,1.1750975168677602,0.1142181935148774,10.288181599673951,7.966662148965468e-25,2.4586864738185297e-23
168,Nab1,508.0371720976778,0.7658320250509951,0.0467818052114729,16.370296562715357,3.1169145950931334e-60,5.088435901596901e-58
179,Dnah7a,24.3608893291578,0.6607478360452843,0.2109799836488478,3.1318034280684364,0.0017373615551775,0.0054708067599032
200,Tyw5,111.92577965764052,1.0803562410169756,0.0971393000919593,11.121721486506797,9.835561355817977e-29,3.726845678165476e-27
304,Retreg2,65.08970910575138,1.5285181458618369,0.139316641587179,10.9715402872768,5.2372518157325665e-28,1.898014828158018e-26
372,Gm29055,47.63134423428679,1.188469183774209,0.1602169875819207,7.417872484754661,1.190166011338075e-13,1.527540035712968e-12
376,Gigyf2,39.14913526462402,0.6987162365709811,0.1626603346686744,4.295553909895783,1.742576822214605e-05,8.249141444564964e-05
386,Hjurp,31.63052815655585,0.5645900131967699,0.1738737074955312,3.2471270172419877,0.001165763509029,0.0038327794044267
431,Bok,34.6396713330217,0.7951311643894686,0.1655721202805579,4.802325192442654,1.5683371744503704e-06,8.772242639545012e-06
472,Ralb,15.207636466423702,0.9766797978396214,0.2542412307223702,3.841547632005249,0.0001222610043521,0.0004973579934848
527,Nucks1,76.12109901110338,0.7961854879804158,0.1512633898907655,5.263570309745004,1.412844405221274e-07,9.195069325784356e-07
542,Pik3c2b,32.77134649465695,0.9007202867378488,0.1720287881966621,5.235869508701948,1.642099436800739e-07,1.0592390310943616e-06
569,Elf3,78.99377248721498,0.509027840345109,0.1090704564718296,4.6669635097436215,3.056835919245976e-06,1.630934937000266e-05
590,Kif14,121.08000106215344,0.6048274149599817,0.0875226579158061,6.91052385019894,4.828672447160339e-12,5.248739907093765e-11
597,Gm26936,239.72755229339936,0.5819618872869131,0.0842684960859833,6.906043353296683,4.983577387479878e-12,5.403670378926041e-11
610,Cdc73,185.88251319397824,0.5150270252410759,0.0810073384346445,6.357782334209037,2.0468722901531028e-10,1.8907861007083237e-09
611,B3galt2,159.77256651296912,0.534339661277199,0.0771326020588545,6.927546160953855,4.282028440640507e-12,4.689559423266983e-11
618,A230059L01Rik,43.18546514852636,0.9622318201703242,0.1623705945033174,5.926145821623289,3.101272188020952e-09,2.5196754688534883e-08
