,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2,Gm19938,1083.6382691712129,-0.8165228046148187,0.0493905058191651,-16.531978992164536,2.1593602069615423e-61,2.1268258465099884e-58
5,Atp6v1h,742.1909274502958,-0.6082955541650955,0.0496853684348043,-12.242951462929833,1.8324564300018063e-34,4.4381493929256857e-32
32,Kcnb2,80.86915585286044,-0.6232162640988764,0.1478569907403545,-4.214993562213641,2.497853143754061e-05,0.0002498529610414
36,Rdh10,870.6648911421677,-0.5942649949600857,0.0561808067381866,-10.577722703938273,3.780347844391249e-26,5.2689489672675765e-24
62,Sdhaf4,80.77905109032079,-0.9830667696805152,0.158806669920038,-6.190336779780767,6.003580525540321e-10,1.5838731907916558e-08
78,Cfc1,444.4011273533355,-0.5840051973150082,0.0954662892104955,-6.11739706387166,9.51161607833545e-10,2.4186680884910144e-08
93,Fam178b,105.48617850907463,-0.5320379533993671,0.115920107960397,-4.589695116408384,4.438938950846222e-06,5.371079775577566e-05
101,Coa5,18.729203075376176,-1.0035397202828098,0.3062284064817325,-3.277095458950096,0.0010488090412895,0.0063090817491904
120,Map4k4,97.86886287800496,-0.8627862468749256,0.1347273656986465,-6.403942082596464,1.5141556973337947e-10,4.420975547907012e-09
129,Poglut2,33.540543466340566,-0.7138334928726167,0.2153083338289627,-3.315401128131314,0.0009151170671682,0.0056309619118463
140,Gm17767,66.18587262447124,-0.5729305276138026,0.1495826600194847,-3.830193469879277,0.0001280425469447,0.0010439848722749
151,1700019D03Rik,98.82167109095096,-0.5401130629075614,0.1159619114211371,-4.6576764412414775,3.1979830603159404e-06,4.076531642200837e-05
172,Plcl1,31.594548720830492,-0.6597499720405207,0.2085366004345637,-3.1637130876099717,0.0015577027417284,0.0087956383589163
201,Gm973,49.5733346333029,-0.6902067282663034,0.1621325362498424,-4.257052558548216,2.0713967211336928e-05,0.0002103286265156
203,Ica1l,24.939933245541617,-2.1730904973284604,0.3769802162388597,-5.764468276371196,8.191568366791022e-09,1.7463525404180457e-07
204,Wdr12,145.53015646414926,-0.7054681614694672,0.1031967388118274,-6.836147823971869,8.135100093000675e-12,2.83462190504698e-10
214,Ino80d,24.160204454462296,-1.3750353181433683,0.2414149563565901,-5.6957337643668025,1.228424434582118e-08,2.538285677834435e-07
258,Usp37,43.69526840495566,-0.9093478168317708,0.175857379538684,-5.170939196394302,2.3292035296281854e-07,3.7649510882633273e-06
404,Cdh20,302.1468853227736,-0.5559919595066151,0.0858598058808608,-6.475579041933899,9.444902837316696e-11,2.889643093741452e-09
413,Bcl2,113.87813763076686,-0.5412412285753453,0.1149663193319892,-4.707824271666891,2.503747942645145e-06,3.2772200123944174e-05
415,Vps4b,44.98719041346143,-0.7012421171608145,0.1922926381085358,-3.6467444830883866,0.0002655837829697,0.0019618674047976
421,Nifk,70.69998277285701,-0.549635619149294,0.1377948641631813,-3.988796117236974,6.640946749630372e-05,0.000589978035352
429,Epb41l5,193.104863517362,-0.8112561167504293,0.0849737787357811,-9.547134761100386,1.3333279594944133e-21,1.262729953434004e-19
432,Tmem37,60.81773176414952,-0.619296949516475,0.1526235978389928,-4.057674948599951,4.956368641868549e-05,0.0004553817805657
438,Ccdc93,700.2438027630503,-1.0353815084664535,0.0692952926808392,-14.941585040057788,1.767211880485357e-50,1.0041841662419487e-47
445,Nckap5,54.427174011894735,-0.5329127958040355,0.1647149667691784,-3.2353635268058376,0.0012148794664728,0.0071508483018602
499,Snrpe,138.16905460724055,-0.5027536169981728,0.1588327068430435,-3.1653028333451982,0.0015492161824715,0.00875597547048
500,Zc3h11a,164.27504420861197,-1.9516717720069223,0.126712246593096,-15.40239262171886,1.5772372618693147e-53,1.0591865139480571e-50
501,Gm38394,31.26405589656321,-0.7010507933567892,0.2015785097705275,-3.4778052191915187,0.0005055371355033,0.0034141016133696
571,Gm20631,91.52881274463626,-0.542104800508191,0.1244380906108817,-4.356421718196836,1.3220594489418365e-05,0.0001412299804675
580,Tsen15,20.5389896479105,-1.1948183226906706,0.2717543439665067,-4.396685275573479,1.0991654063250282e-05,0.0001195807784465
600,Tor1aip1,17.120413014710604,-0.9412229528592664,0.2911793853656578,-3.23245051045525,0.0012273339297995,0.0072028081418103
621,Zbtb37,16.998792412784116,-0.9754170915347554,0.3109220133150561,-3.1371760433905624,0.0017058366963698,0.0094744478767549
632,Pigc,318.7222281059997,-0.6749161137038917,0.0699603525627461,-9.647122820008263,5.055420735320678e-22,4.979252396241845e-20
639,BC055324,82.19052585189363,-0.5789006247522078,0.1331789219696443,-4.346788637350269,1.3814522335272523e-05,0.0001465152569858
656,Pou2f1,31.349369524052587,-0.8756012342310777,0.2139454064187554,-4.09263862631041,4.26492115494678e-05,0.0004015423450724
687,B4galt3,42.247689276790126,-0.6126513957274459,0.1881193064579384,-3.256717278321609,0.0011270863235234,0.0066922721226157
693,Nit1,110.6317123373137,-0.5826641970218456,0.1291149995419375,-4.512753739603987,6.3991307159435295e-06,7.439324578627523e-05
704,Copa,301.46227314232544,-0.8174146579663393,0.0845399306748866,-9.668977150097902,4.084397235564232e-22,4.133074298508627e-20
705,Gm37756,491.74144209501776,-0.614078669391157,0.0986496723707251,-6.224842461548695,4.820401250058806e-10,1.2921405421577017e-08
712,Igsf9,401.6866429408476,-0.5828889434690233,0.0819742912368118,-7.110631085362379,1.1551352882336962e-12,4.5509249995639007e-11
758,Lefty1,69.05052346451308,-0.6178172958513434,0.1511985610741264,-4.086132113046055,4.386240855158596e-05,0.0004106611051591
783,Rab3gap2,51.90755122266965,-0.5611063597828031,0.1666129970680692,-3.367722624625525,0.0007579180710858,0.0048016644863733
809,Atf3,253.3856717707316,-0.5952657639405248,0.0765675227551274,-7.774389748043164,7.581198639416568e-15,3.902600303091999e-13
830,Mir205hg,231.2506163013109,-0.5377395046707103,0.0839659662962292,-6.404255538173438,1.5110484994273834e-10,4.420639709017854e-09
847,Prpf18,332.99300380598163,-0.5302254102606121,0.074101241803125,-7.155418686090784,8.341792420373224e-13,3.339881875842656e-11
874,Fbh1,155.9047098921504,-0.5406388452402158,0.0959903151231172,-5.63222283984371,1.7790160557917422e-08,3.5565877142445465e-07
922,Pnpla7,322.5256548609144,-0.7174730378388766,0.0814805313973295,-8.805453591609632,1.3032445075265377e-18,1.0296328531656183e-16
948,Camsap1,885.656914265253,-0.9675066063318968,0.0500288058692408,-19.338990597949664,2.5236675397099925e-83,3.728466423167543e-80
950,Nacc2,53.66636423722465,-0.8201342975481715,0.1849029132288104,-4.435486078757916,9.186476851009223e-06,0.000101892649397
972,Brd3,61.34247107292621,-0.996619171951538,0.1540320504180435,-6.470206487849186,9.78690836540262e-11,2.9812739008341914e-09
992,Cercam,76.90460333179195,-0.5891578116929364,0.1754588105381311,-3.3578126392513017,0.0007856184448429,0.0049495637117736
1005,Sh3glb2,199.5723168085539,-0.7136245409749713,0.0899776965391848,-7.931127028398546,2.171659415756183e-15,1.210720611637051e-13
1006,Miga2,99.27196547761868,-0.6995659929860084,0.1238070757213431,-5.650452439087938,1.6002607992088105e-08,3.229815990097127e-07
1066,Ggta1,82.11713918139182,-0.5024305631201033,0.1351240268497207,-3.718291815554648,0.0002005744919607,0.0015449882920898
1080,Rpl35,611.6481957372371,-0.670559341122085,0.0561694346158882,-11.938153654343678,7.48666439106278e-33,1.650865368859127e-30
1103,Gm13522,21.65109211290621,-1.1080575749029802,0.2689259865875454,-4.120306813645419,3.783682067936046e-05,0.000362282040646
1142,Gm13630,70.52937027890384,-0.8178446557817961,0.1534126532199729,-5.331011742617592,9.76671026418949e-08,1.6528451024414151e-06
1152,Bbs5,37.71106060187702,-0.6915687309456481,0.1997596467462223,-3.462004174567987,0.0005361688387003,0.0035810842780102
1174,Dlx1as,96.42845104375756,-0.5866366879722524,0.1319643575447228,-4.445417678583708,8.772126753519412e-06,9.795873065494768e-05
