,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8,4732440D04Rik,946.9696115009416,0.6112792047799366,0.0396121114810278,15.431623862633726,1.0031409782011943e-53,1.0045143259689698e-51
11,Gm30414,45.29160203340741,1.0966640387672764,0.1563484430994686,7.014230631446583,2.3121772383447065e-12,2.6371361139439318e-11
24,Cspp1,523.5530450176914,1.3206829053496605,0.1022129659161311,12.92089407163198,3.431309603194792e-38,1.9974021264548786e-36
26,Cpa6,19.855141739812037,1.871038163666482,0.2885330272137594,6.484658556194765,8.893295559631634e-11,8.713565008717703e-10
33,Gm29570,19.97360119344092,0.8841803291627719,0.2223023305135962,3.977377687044512,6.967944392770445e-05,0.0002985019824791
41,Sbspon,100.76535195086149,0.5161291850450941,0.0881666942554552,5.85401538986655,4.7984419142766e-09,3.866100973365672e-08
65,Kcnq5,39.65426349090284,0.6170656447898546,0.1567091525081828,3.93764904546742,8.228382252504143e-05,0.0003477168415822
68,Ogfrl1,18.687172107364344,1.0910196123265004,0.2291656767941247,4.760833417940846,1.9279513652932475e-06,1.0876568014194605e-05
70,Smap1,72.00816833212232,1.179719169173488,0.1097201797867204,10.752071054446734,5.7945703051645004e-27,1.874654927765046e-25
81,Rab23,42.81906920940492,0.7390830466957885,0.1685334076763835,4.385380067285946,1.1578343801437851e-05,5.710421511919935e-05
99,Cnnm3,34.23420315143737,0.7268971058016883,0.1544818479591847,4.705388467347567,2.5338300240888083e-06,1.4008091519962545e-05
122,Eif5b,121.59178362997451,2.809904365626549,0.1271747515541252,22.094828818522696,3.544109064588652e-108,9.316022936496075e-106
145,Gm8251,780.3048189738033,0.8005974574637101,0.0557948666668648,14.348944720019633,1.0817065499233715e-46,8.347499674018754e-45
152,Wdr75,297.9445669642436,0.6355004660437316,0.05373734973951,11.826047788443194,2.863077852492174e-32,1.2742211299596784e-30
162,Gls,33.18722971262746,1.1753530572206827,0.1635205929536226,7.187798405024338,6.584438317815426e-13,7.917798843503137e-12
165,Mfsd6,36.48778337471994,0.5104145518424361,0.1571606905816659,3.2477240329839825,0.0011633204132424,0.0038715211299659
191,9130024F11Rik,497.9837897530821,0.7067482215555915,0.0542829334218704,13.019713140094304,9.452534078918567e-39,5.5796484494612995e-37
221,Fam117b,45.28448721891944,1.345748321545116,0.1530949717382569,8.79028426776754,1.491820130525175e-18,2.7947539037667056e-17
251,Fzd5,187.14783879899844,0.6569299426124423,0.066143860760782,9.931835472808515,3.026327253123894e-23,7.8446692418032785e-22
255,Pikfyve,171.53790864662486,0.5342716880198422,0.0715499530030145,7.467114450757674,8.197246781210142e-14,1.068181894657616e-12
266,Spag16,236.719726631464,0.6102986788676803,0.0613569610446608,9.94669013061864,2.6071031377246385e-23,6.789364719186006e-22
280,Catip,242.28757895654115,0.6222837633327338,0.156668553280922,3.971976189867013,7.127884575842452e-05,0.0003045781107934
301,Glb1l,36.72927679820221,1.038329031505164,0.1644682720055874,6.313248256599239,2.7323864275503377e-10,2.532613601690322e-09
319,Farsb,11.313020746447863,0.9943010883058462,0.2817986279004185,3.528409970318275,0.0004180641288666,0.0015382967716367
354,Armc9,100.22047097273251,0.5586021456815473,0.111882438859676,4.992759823390613,5.952255895603955e-07,3.638619219903537e-06
365,Efhd1,438.3643498938468,0.9567314770654516,0.0481050844320564,19.8883649901236,5.132118785897745e-88,1.092881447280478e-85
395,Hes6,26.808719403203494,1.691732855886932,0.3672977095747977,4.60589002268859,4.107054193862789e-06,2.1920359360201048e-05
399,Hdac4,34.74438283212758,0.5777639748805911,0.1490292604589218,3.876849238206112,0.0001058178806675,0.0004386826531468
402,Gm29481,177.00086773458696,0.6582013495475076,0.0764565994472469,8.608823231821205,7.38143686797585e-18,1.3182368623137762e-16
420,Stk25,70.85656769848876,0.6818477300385408,0.1073862095344913,6.349490618900544,2.1602903885083943e-10,2.029177286760286e-09
441,Gm28404,142.19429774349385,2.1270693798261147,0.1072690455757102,19.8292934220696,1.6636023806174583e-87,3.455158376435494e-85
454,Tsn,25.02770087446003,1.0091654240338566,0.1927590369644597,5.235372825710491,1.6465216343958926e-07,1.0866784407784267e-06
465,Tmem177,750.7459106652112,0.6007324527315698,0.0391273040829828,15.353279936115984,3.3672246666701153e-53,3.332165915728903e-51
492,Dars,172.03036295849935,1.360372893410774,0.0750680686740119,18.12185816739582,2.14235922258261e-73,3.2764462910461137e-71
506,Dyrk3,43.39822052448928,0.5661868670639347,0.1406645730686536,4.025085028250846,5.695473251433033e-05,0.0002488053661616
520,Cdk18,2879.364505071765,0.5715770091841689,0.0293098506688313,19.50119144728343,1.0725451855273478e-84,2.098072983270532e-82
525,Dstyk,107.93661485465044,0.5538159758588005,0.0902352273771449,6.137469721709514,8.384619357242345e-10,7.369616063055798e-09
532,Gm28609,16.859006082178414,0.7529976267123598,0.2258574198921576,3.3339512470827883,0.0008562166372697,0.0029426215503143
553,Lgr6,68.55306880496187,0.7776666185618111,0.1095809419382499,7.096732377059096,1.277410786894578e-12,1.4954684528829148e-11
588,Gm28501,32.335638299734384,0.6794367032250356,0.1586997179990132,4.281272278185523,1.858278216318424e-05,8.883721066531641e-05
613,Hmcn1,157.96272303138605,0.708362392075007,0.0821638415817277,8.621339733371695,6.617525598214078e-18,1.1858920798252323e-16
624,Rgl1,49.36912406985088,0.5728654694323815,0.1380852246105237,4.148636981604492,3.344606935525012e-05,0.0001528976154248
652,Soat1,244.76763055612685,0.7324896000014806,0.0692219017551198,10.581760706210344,3.620890055721303e-26,1.1218090866924395e-24
