,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
217,Renal cell carcinoma Homo sapiens hsa05211,-0.345697,-1.1374,0.25421134,0.9991990314735161,56,0.17857143,0.08431002,ARAF;PAK4;ARNT;AKT3;MAP2K2;NRAS;TGFA;CUL2;PTPN11;PAK1
218,Renin secretion Homo sapiens hsa04924,0.34115323,1.1801653,0.19101124,0.9991990314735161,42,0.35714287,0.28015122,PPP3CC;CALM3;ADCY6;GNAS;ITPR3;PLCB4;AGTR1;CALM1;ADORA1;PPP3CB;GNAI1;NPR1;PDE3A;CACNA1D;ADRB1
219,Renin-angiotensin system Homo sapiens hsa04614,0.42804524,1.0982952,0.3398058,0.9991990314735161,13,0.30769232,0.08400756,MME;THOP1;ATP6AP2;CTSA
172,Oxytocin signaling pathway Homo sapiens hsa04921,0.21890229,0.90449625,0.7104247,0.9991990314735161,124,0.17741935,0.13686201,RYR1;PPP1CA;CALM3;ADCY9;MAP2K5;KRAS;CAMK4;ITPR3;MYLK;ROCK2;PLCB4;ADCY1;NOS3;KCNJ9;MYLK3;MYL9;PIK3R5;GNAI1;ADCY4;NFATC2;KCNJ4;CACNB2
220,Retinol metabolism Homo sapiens hsa00830,-0.37177682,-0.9704735,0.49821427,0.9991990314735161,19,0.10526316,0.043931946,ALDH1A2;RDH10
174,PPAR signaling pathway Homo sapiens hsa03320,-0.2502531,-0.7876753,0.8132716,0.9991990314735161,46,0.2826087,0.23311909,CPT2;CPT1C;ACADL;ACSL1;APOA2;SORBS1;ILK;PCK2;FABP7;RXRG;SLC27A2;CYP27A1;ACSL6
175,Pancreatic cancer Homo sapiens hsa05212,-0.22560649,-0.75186336,0.8850746,0.9991990314735161,61,0.26229507,0.2289603,ARAF;E2F1;AKT1;BRCA2;CCND1;STAT3;RELA;AKT3;PIK3R3;TGFBR2;CDK6;PIK3CD;TGFA;CASP9;EGFR;PIK3CB
160,Non-alcoholic fatty liver disease (NAFLD) Homo sapiens hsa04932,-0.2675388,-0.9897719,0.46280992,0.9991990314735161,122,0.18852459,0.17398866,SDHD;PRKAA2;COX6A1;MLXIPL;IRS2;ERN1;CASP8;RELA;GSK3A;AKT3;NDUFA13;EIF2AK3;BID;BCL2L11;COX7B;NDUFA10;LEPR;PIK3CD;ITCH;UQCRC2;NDUFA12;NDUFC1;NDUFV3
161,Non-small cell lung cancer Homo sapiens hsa05223,-0.38350314,-1.2016852,0.1821036,0.9991990314735161,46,0.19565217,0.10850662,ARAF;CCND1;AKT3;MAP2K2;CDK6;RXRG;PIK3CD;NRAS;TGFA
162,Notch signaling pathway Homo sapiens hsa04330,-0.298443,-0.93735397,0.5460123,0.9991990314735161,43,0.3255814,0.25398865,DVL3;CREBBP;MAML2;DVL1;KAT2A;PTCRA;DLL3;RFNG;RBPJ;CTBP2;KAT2B;JAG2;CTBP1;NUMBL
163,Nucleotide excision repair Homo sapiens hsa03420,-0.3936162,-1.1910462,0.2070626,0.9991990314735161,38,0.28947368,0.16332704,ERCC2;POLE3;PCNA;MNAT1;POLE2;POLE;POLD1;RFC5;RFC3;RPA1;RFC4
180,Pathways in cancer Homo sapiens hsa05200,-0.18758506,-0.7698145,0.9735894,0.9991990314735161,338,0.112426035,0.11258979,MMP2;ARAF;FGFR3;GLI2;LAMB1;CCND1;KITLG;CCNE1;LAMB3;RELA;FGF10;ARNT;APC;AKT3;CDK2;GNA12;JUP;BMP2;MAP2K2;ADCY7;APC2;FOS;CDKN1B;CDK6;RXRG;RUNX1T1;PIK3CD;NRAS;ADCY3;BCL2;FLT3LG;TGFA;CUL2;FZD10;WNT16;CTBP1;CCNE2;COL4A1
181,Pentose and glucuronate interconversions Homo sapiens hsa00040,0.25576892,0.6662808,0.91402715,0.9991990314735161,14,0.21428572,0.113345936,XYLB;ALDH1B1;UGDH
182,Pentose phosphate pathway Homo sapiens hsa00030,-0.36660317,-1.0187035,0.42783505,0.9991990314735161,24,0.29166666,0.23803402,ALDOC;ALDOA;PGM1;DERA;TKTL1;PGM2;PFKP
183,Peroxisome Homo sapiens hsa04146,-0.33858934,-1.1657338,0.22451994,0.9991990314735161,75,0.053333335,0.04884688,HSD17B4;NUDT7;HMGCL;PEX14
168,Other glycan degradation Homo sapiens hsa00511,-0.44498715,-1.0137354,0.44288224,0.9991990314735161,11,0.18181819,0.08922495,FUCA1;MAN2B2
169,Other types of O-glycan biosynthesis Homo sapiens hsa00514,-0.4756345,-1.3322043,0.12418301,0.9991990314735161,26,0.26923078,0.14328922,POFUT1;GXYLT2;RFNG;GXYLT1;B4GALT3;POGLUT1;PLOD3
170,Ovarian steroidogenesis Homo sapiens hsa04913,0.18180585,0.61426234,0.98097825,0.9991990314735161,37,0.16216215,0.13444234,HSD17B1;CYP11A1;ADCY9;ADCY1;CYP2J2;ADCY4
171,Oxidative phosphorylation Homo sapiens hsa00190,0.23584162,0.9332328,0.6182432,0.9991990314735161,87,0.14942528,0.09134216,NDUFA8;NDUFB6;NDUFB4;ATP6V1G2;UQCRB;COX6C;COX10;NDUFB11;COX7A1;CYC1;NDUFS6;UQCRQ;NDUFS2
49,Chemokine signaling pathway Homo sapiens hsa04062,0.26418683,1.0755268,0.2792208,0.9991990314735161,119,0.26890758,0.18162571,CCL5;RAP1B;GNB5;CCL28;GNG2;ADCY9;CCL20;KRAS;JAK3;CCR7;ROCK2;PLCB4;ADCY1;CRKL;NFKBIA;GNG10;GNG7;PIK3R5;GNAI1;ADCY4;GNB3;SOS2;VAV3;CX3CR1;LYN;CXCL10;GNG3;STAT5B;AKT2;GNG11;STAT1;CXCL6
140,Malaria Homo sapiens hsa05144,-0.19093426,-0.53744364,0.9780405,0.9991990314735161,25,0.32,0.29436672,THBS1;TGFB1;SDC1;IL10;IL18;CD81;TLR4;CR1
0,2-Oxocarboxylic acid metabolism Homo sapiens hsa01210,-0.39946824,-0.87916934,0.630713,0.9991990314735161,9,0.33333334,0.25882798,ACO2;ACO1;CS
190,Platelet activation Homo sapiens hsa04611,0.2571691,1.0142393,0.42546585,0.9991990314735161,93,0.23655914,0.1646881,ITGB3;ACTG1;RAP1B;PPP1CA;RASGRP1;ADCY9;MAPK12;ITPR3;FYN;MYLK;ROCK2;PLCB4;ADCY1;NOS3;MYLK3;PIK3R5;ARHGAP35;GNAI1;ADCY4;MYL12A;LYN;AKT2
191,Porphyrin and chlorophyll metabolism Homo sapiens hsa00860,0.32071579,0.9251401,0.5633803,0.9991990314735161,19,0.31578946,0.13875236,UROS;ALAD;EARS2;COX10;CP;ALAS1
176,Pancreatic secretion Homo sapiens hsa04972,0.2541682,0.9358358,0.5727554,0.9991990314735161,61,0.26229507,0.206276,SLC4A4;RAP1B;CHRM3;ADCY9;RAB8A;ATP2A2;GNAS;ITPR3;PLCB4;ADCY1;CPA2;RYR2;ADCY4;ATP2A1;ATP1B4;CA2
