,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
25,Ncoa2,11.638665366605675,4.56730839285184,1.1068698797634156,4.126328194808287,3.6860113961184845e-05,0.0009705765324977
36,Rdh10,31.204093367473902,1.1694631382127063,0.3358342207780557,3.4822631699155364,0.0004971947991918,0.0091010650759649
80,Cnnm3,20.108505442061062,2.624458909037662,0.52368239014233,5.011546995736039,5.399419289281067e-07,2.3805878202009648e-05
92,Mgat4a,42.88488210050932,1.1892433756803635,0.2941271041545349,4.043297468619325,5.270468398623481e-05,0.0013348165289719
117,Gm8251,336.5407819380308,0.9387877680808412,0.1384343607466121,6.781464970240891,1.1896332487805154e-11,1.3047622185591915e-09
123,Wdr75,150.7519654077959,0.7694639896690129,0.1734408955042113,4.436462273975803,9.14493531451737e-06,0.0002882718208051
187,Fam117b,46.69945664870249,1.9039524771050484,0.3185740087420729,5.976484034661301,2.280048873274551e-09,1.6355961403906253e-07
229,Igfbp5,36.78942286618032,1.1411367126786762,0.314719979089839,3.625879475395272,0.0002879796560448,0.0057818124287008
249,Retreg2,189.8073396348316,0.9730765537578678,0.193016608204869,5.041413600662997,4.6210548489109293e-07,2.0648491212086512e-05
307,Efhd1,216.0991871035933,0.6147697816540744,0.1440050930038692,4.26908360551912,1.9627769434401227e-05,0.0005589702321114
382,Dsel,234.3285220721464,2.093513506090568,0.1611473776917967,12.991297383036091,1.370833360328845e-38,1.3994099634557004e-35
402,Ccdc93,107.08277699645826,1.136555772590237,0.2022382954795432,5.619884057543403,1.9108565031008013e-08,1.142296245614898e-06
404,Dpp10,96.80299852137628,1.063177706172595,0.2045044332890614,5.19880028551666,2.005788891685219e-07,9.64450158751976e-06
467,Rabif,79.99614113339594,4.356429552549702,0.4020716701432931,10.834957735264284,2.350739388067832e-27,1.1141665149660072e-24
477,Elf3,47.1027624836844,1.5223487553399575,0.2879648218559689,5.286578914494594,1.2462506679704328e-07,6.148324392057849e-06
535,Fam129a,155.57523035356766,0.7825225672980507,0.1674809868691134,4.672306880479473,2.9783551037378724e-06,0.0001054020015512
573,Cop1,118.53956430360972,0.8549563455173875,0.1839759752381951,4.6471086478028925,3.3661989303568188e-06,0.0001172515118235
602,Sft2d2,507.57731275067135,0.9573693558152986,0.1172123404450008,8.167820488701205,3.140106914835144e-16,7.063111672335118e-14
610,Cd247,196.887484118525,0.9010698695320758,0.151644219766885,5.941999443943493,2.815663755864256e-09,1.987589026812476e-07
644,Gm20045,41.90549321976992,1.3655584342888891,0.3103993237222299,4.399360210948461,1.0857048618199516e-05,0.000334301374042
692,Smyd3,140.429700377102,0.9344237394716984,0.1746888124137069,5.349076031604983,8.84043993023565e-08,4.477919019624325e-06
727,Mark1,284.5880981550116,1.56045777595514,0.1411363438575048,11.056385147192293,2.041607354187497e-28,1.0420835075931643e-25
747,Tatdn3,81.45324573357284,1.93051223490139,0.2425339358420714,7.959761293604965,1.723714954171406e-15,3.519295562585958e-13
769,Cd34,79.65858633551703,1.3446139105250958,0.2246849185996536,5.984442208695571,2.171326648758228e-09,1.566069345416872e-07
777,Dclre1c,313.0121589711675,0.6813388700427239,0.1301612168116513,5.234576679078295,1.6536341270580885e-07,7.98013763643196e-06
858,Tor4a,67.27485701604297,0.8711142745801514,0.2377859896719682,3.663438185663821,0.0002488522914686,0.0050886267489685
955,Prrc2b,14.950551867383794,2.0122287082220245,0.5564320177519638,3.616306474152247,0.0002988365446777,0.00597268039822
