,index,group,names,scores,logfoldchanges,pvals,pvals_adj,rank
9181,22726,RA_7d,Perp,1.101626,0.18754902,0.27086053092242507,0.3459646273506177,0.08645415565273275
9182,24164,RA_7d,Wnt10b,0.28575772,0.18752258,0.7751166865716088,0.8199741637634507,0.016164414373116047
9183,22736,RA_7d,Mdfi,1.0990919,0.18726058,0.27196378967625984,0.3469733130793432,0.08608442540080988
9184,23547,RA_7d,Gm7008,0.6527287,0.18716861,0.5140651026255338,0.5900694619301787,0.04287974172835185
9185,22946,RA_7d,4933402D24Rik,0.99633276,0.18638752,0.3193036076098611,0.395889140659783,0.07500726232206455
9186,23758,RA_7d,Dxo,0.5311371,0.18618828,0.5954297008678296,0.6656242925294747,0.032912658101045135
9187,23458,RA_7d,Zfp207,0.7022693,0.18609366,0.4826570897319692,0.5604120171819297,0.046801170596292345
9188,22823,RA_7d,Slc6a15,1.0581088,0.1860019,0.29023358302496616,0.3660296594544721,0.08118680027943403
9189,23832,RA_7d,Gm34474,0.4846253,0.185771,0.6280369266875199,0.6949953251789739,0.0293551840783758
9190,23487,RA_7d,Inpp5a,0.6867843,0.18551609,0.49236058474210986,0.5696099213590665,0.04534429793579579
9191,21970,RA_7d,Sh3tc2,1.4965007,0.18540086,0.13480453768526696,0.19095097273929207,0.1333177017021777
9192,23940,RA_7d,Ndufb3,0.41501406,0.18534626,0.6782110356564683,0.7390912778542499,0.024336320423534372
9193,22648,RA_7d,Pcdhgc5,1.1421015,0.18532723,0.25365559377199143,0.32739003875864603,0.08987157569527059
9194,23403,RA_7d,Btbd1,0.73561096,0.18468256,0.46212124760703543,0.5404500665047404,0.04935538541253398
9195,22011,RA_7d,Nfu1,1.4763113,0.18458924,0.14014132703595705,0.19744130160995774,0.13005456098442195
9196,24269,RA_7d,Tmem25,0.2199075,0.18452613,0.8259836579202543,0.8621826224670424,0.011883618383135215
9197,23546,RA_7d,Zfyve26,0.65291536,0.18437316,0.5139446774101051,0.5899783058747026,0.042251681916406075
9198,24056,RA_7d,Col25a1,0.35663396,0.18405376,0.7214331313730995,0.7755015338812978,0.020322726798120156
9199,22341,RA_7d,Adgrg4,1.3054163,0.18388277,0.19201928394206552,0.2584570938239666,0.10805163998926409
9200,24096,RA_7d,Rph3al,0.32333463,0.18381889,0.7465026062166527,0.7973853944930773,0.018075228420484354
9201,20465,RA_7d,Slc12a2,2.3132806,0.18375571,0.020888018007922723,0.03699310932684677,0.26311597345510046
9202,22871,RA_7d,Gm3055,1.0356752,0.18312907,0.30057690253167285,0.3764997231014929,0.07768982399665843
9203,23374,RA_7d,Atp8b1,0.75616,0.18305822,0.44971209356492026,0.5281271982061178,0.05075498966502963
9204,23361,RA_7d,Gramd1a,0.76677585,0.18288368,0.44337628132026763,0.5216660818739978,0.05168428121201278
9205,22238,RA_7d,6430550D23Rik,1.3599726,0.18283659,0.1741133203952711,0.2379399854855486,0.11400457008441282
9206,23296,RA_7d,Shank2,0.8047122,0.18262032,0.42115689624256847,0.4999804513406164,0.05497729406546154
9207,23682,RA_7d,Fam174b,0.5826826,0.18256111,0.5602241196849813,0.6328530966461046,0.03627436227366874
9208,24148,RA_7d,Fam166a,0.2962038,0.18255404,0.7671292614621442,0.8134985666662544,0.01636472944088517
9209,22379,RA_7d,Sec14l5,1.2847441,0.18234962,0.19914824309427878,0.26648187379353494,0.10472928278697334
9210,23727,RA_7d,Mmp23,0.5530948,0.1821353,0.5803092573130931,0.6513481294925613,0.03391119386923812
9211,21399,RA_7d,Gm11491,1.8042697,0.18202361,0.07145724260351421,0.10992128871836564,0.17454575483444854
