,index,group,names,scores,logfoldchanges,pvals,pvals_adj,rank
0,1,EB_8d,Gm47782,169.95706,34.08561,0.0,1e-300,10225.682830810547
1,2,EB_8d,Zfp934,155.57729,33.986164,0.0,1e-300,10195.849227905273
2,3,EB_8d,Spint1,145.11475,33.920933,0.0,1e-300,10176.279830932617
3,0,EB_8d,Nelfb,177.8322,33.83332,0.0,1e-300,10149.996185302734
4,4,EB_8d,Zfp985,130.39369,33.66194,0.0,1e-300,10098.582458496094
5,5,EB_8d,Prr16,75.97456,32.944244,1.893927232725714e-297,1.513668731666229e-294,9679.676869142495
6,8,EB_8d,Srfbp1,55.544422,32.321075,3.562934945658212e-230,2.3298355512835926e-227,7325.011777059955
7,7,EB_8d,Snx2,62.324078,32.308056,2.5382463978114234e-254,1.825760633945757e-251,8100.875283145529
8,6,EB_8d,Bmp8a,73.85903,31.917032,3.4159208623460775e-291,2.5863914487216144e-288,9178.933309778828
9,10,EB_8d,Cep120,46.325535,31.777884,7.016781494803054e-194,3.480807537387473e-191,6052.362309874872
10,11,EB_8d,Sncaip,45.8379,31.765184,7.700291534443405e-192,3.692546467150094e-189,5985.598638038182
11,27,EB_8d,Gm20650,34.075592,30.663929,9.526892429222613e-139,2.36299783597925e-136,4158.842489197977
12,35,EB_8d,Pudp,31.808174,30.596565,1.1038327371800879e-127,2.2365827826863018e-125,3813.8745562538224
13,478,EB_8d,Bscl2,10.296078,27.13845,6.882892105948646e-23,9.394429396221747e-22,570.6437181983397
14,604,EB_8d,Lmbr1l,8.579206,26.717749,9.368140391163372e-17,8.728631325600795e-16,402.34401553880116
15,651,EB_8d,Fam168a,8.154602,26.423206,2.30302391885584e-15,1.939771785518742e-14,362.32159412850484
16,944,EB_8d,Trappc13,5.8051195,26.000263,1.0770193752521607e-08,4.976732748804284e-08,189.88136995510982
17,822,EB_8d,Fgd3,6.668865,25.593302,6.18534755966126e-11,3.599612054744615e-10,241.69659780018443
18,1304,EB_8d,Gm12649,4.142359,24.8986,3.967387297716045e-05,0.00011962865995586464,97.65641007271364
19,1172,EB_8d,1700024B18Rik,4.6646833,24.874466,3.868483506864654e-06,1.343926677849672e-05,121.1790558422103
20,1291,EB_8d,Riiad1,4.185366,24.436695,3.304629390338818e-05,0.0001008921867771949,97.65251498382534
21,1213,EB_8d,Gckr,4.4733214,24.318876,9.32704497431603e-06,3.085280961152228e-05,109.69528359825854
22,1287,EB_8d,Gabarapl2,4.198577,24.274672,3.123192608453322e-05,9.555561221865055e-05,97.57796049465162
23,1410,EB_8d,Cpne8,3.7626765,24.248756,0.0001857897764853251,0.0005070710917317182,79.89798279124454
24,1270,EB_8d,Cacnb3,4.236971,24.045628,2.6482176502738513e-05,8.18240101306693e-05,98.27734717448827
25,1453,EB_8d,Zbtb33,3.6212084,23.929415,0.00031979933632142314,0.0008389192655579856,73.61357598511478
26,1486,EB_8d,Ddhd2,3.5205276,23.84061,0.0004656858991022609,0.0011850977082053997,69.76348735216905
27,1667,EB_8d,Tm4sf19,3.0611837,23.815441,0.0023101602644284803,0.005131073886686447,54.53240018573591
28,1533,EB_8d,Tmcc3,3.3788183,23.798506,0.0007785218977649248,0.0018995617403741874,64.76398247072123
29,1574,EB_8d,Nlgn3,3.2713408,23.768503,0.0011361187899700505,0.002691733351862508,61.08429175627801
30,1517,EB_8d,Mrrf,3.4270597,23.705463,0.0006548714365513533,0.0016198384604930829,66.15076635723985
31,1688,EB_8d,Dnm3os,3.0196216,23.675314,0.00264603946190194,0.005791255697386476,52.96705774602479
32,1656,EB_8d,Kcng2,3.0863452,23.5673,0.002126326642450044,0.004757283837991654,54.73837758370883
33,1677,EB_8d,D230022J07Rik,3.0437772,23.560736,0.0024457547379065246,0.005400556816503954,53.42541626174004
34,1528,EB_8d,Gm48727,3.3994586,23.555256,0.0007231717952496313,0.0017735338299456522,64.8042901133824
35,1569,EB_8d,Pax5,3.277917,23.549465,0.0011104702123623978,0.002634569860680878,60.7409066550474
36,1518,EB_8d,Mtx3,3.426481,23.466248,0.0006562392261145082,0.0016226637172367334,65.46546805381088
37,1532,EB_8d,Cbl,3.3837578,23.424335,0.0007649284269288526,0.0018686127270841355,63.912847208393934
38,1491,EB_8d,Txndc16,3.5081484,23.38561,0.00048740987989504935,0.0012350445182197336,68.01277787102553
39,1744,EB_8d,Tcim,2.8946745,23.347906,0.003943216279169522,0.008276496847407753,48.613923170266496
40,1628,EB_8d,Psd,3.1466775,23.29064,0.001738978921526277,0.003962767426750676,55.94414995296231
41,1589,EB_8d,Rnf150,3.2312336,23.22501,0.0013048165961096364,0.003051713794770481,58.421495174113744
42,1696,EB_8d,Jkamp,3.0080419,23.219395,0.0027472886025734188,0.005982817716715289,51.618902321425495
43,1733,EB_8d,Gm20629,2.917022,23.216799,0.003675374406767025,0.007774435555910958,48.97191645831038
44,1661,EB_8d,Nudt10,3.0686595,23.19807,0.002254070299697306,0.005015010103842475,53.34925668826812
45,1561,EB_8d,Erich6b,3.2968023,23.09185,0.0010397647382811165,0.0024826648174128036,60.15616144032897
46,1723,EB_8d,Nfib,2.9473543,23.08066,0.0033383481517183593,0.00713815049206604,49.540658393954665
47,57,EB_8d,9330020H09Rik,27.790564,5.381918,9.241397796167679e-111,1.4937836932097552e-108,580.3091367990229
48,145,EB_8d,Ubxn1,19.639194,5.054991,4.842502871545574e-67,3.609546440935473e-65,325.7564820300203
49,1281,EB_8d,Cbln3,4.211235,4.286857,2.9423113355685894e-05,9.02862448800584e-05,17.337672413510592
50,1328,EB_8d,Mrps18a,4.0533204,4.0156627,5.705428846790134e-05,0.000168434843812688,15.15337639908759
51,1650,EB_8d,Bms1,3.1036322,3.952925,0.001999252367620275,0.0044904363092248675,9.280327241594227
52,1512,EB_8d,Gpbp1,3.4462125,3.8562818,0.0006079905865123552,0.0015121971114265443,10.876224659692298
53,883,EB_8d,Clic1,6.198789,3.715625,1.0439409366966413e-09,5.3578788138843665e-09,30.73196120093677
54,12,EB_8d,Cdc5l,44.6797,3.40736,4.989625677468023e-241,3.418131190288332e-238,809.1328879045459
55,2005,EB_8d,Map3k21,2.3884437,3.3836005,0.017228714414943492,0.03122944176341425,5.093793214022187
56,1210,EB_8d,Lgr5,4.4858003,3.323851,8.527835970692116e-06,2.8339442890823927e-05,15.115574190683734
57,499,EB_8d,A730035I17Rik,9.9344015,3.3198028,7.893385979596422e-22,1.0211713192668537e-20,66.3658496354076
58,1488,EB_8d,Uxs1,3.5146792,3.2810032,0.0004702244143495005,0.00119516756622472,9.588965570188533
59,979,EB_8d,Eral1,5.6182427,3.2189066,2.871320276341846e-08,1.2666916128627353e-07,22.201858461397592
60,1441,EB_8d,Gabra3,3.647882,2.9272797,0.00028638197665978494,0.0007581691417423015,9.133797375967974
61,1449,EB_8d,Gm3002,3.631984,2.8820662,0.0003025107446911324,0.0007972008743591557,8.92988696802172
62,9,EB_8d,Gm12682,53.147835,2.870137,1.495580520041775e-307,1.265613021254175e-304,872.2280230830236
63,2036,EB_8d,Spop,2.3294818,2.8351467,0.02013948502767169,0.03587968067305728,4.097216260294511
64,1708,EB_8d,Ddr2,2.9812624,2.8216321,0.0029681992169719672,0.006419199328827228,6.1864824834731476
65,967,EB_8d,Zfand5,5.675807,2.8015485,2.0200733510848205e-08,9.06169790468983e-08,19.730718803775197
66,1817,EB_8d,Gm20492,2.7316008,2.7738676,0.006457900760650661,0.01293018237198614,5.238158689766739
67,1235,EB_8d,Ccdc194,4.365097,2.760186,1.4571927620007159e-05,4.6907977342005594e-05,11.948164051282712
68,1669,EB_8d,1700016F12Rik,3.0593297,2.7320569,0.0023015803453582135,0.005112806492946767,6.260072916042283
69,1728,EB_8d,Cul4b,2.9331918,2.719169,0.0034719021729931977,0.007383116727373265,5.796616218763805
70,1627,EB_8d,Aldh4a1,3.1493063,2.6847074,0.0017058491793962745,0.0038915867895329536,6.469804634320887
71,1671,EB_8d,E230001N04Rik,3.0566437,2.622626,0.0023247522507323674,0.00516109349985121,5.998623167064442
72,421,EB_8d,Gm12701,11.342851,2.6150455,1.0603388934494102e-27,1.918746581278392e-26,67.25108027014383
73,14,EB_8d,Gm33497,39.099777,2.608426,9.259749532961184e-211,5.550448199215816e-208,540.6111028452532
74,2079,EB_8d,Bfar,2.2436638,2.602029,0.025119466190305643,0.04359616849001532,3.540195037054638
75,141,EB_8d,Gm39090,19.918354,2.5980313,1.1890193051216645e-73,1.0121438889633294e-71,184.44660150369612
76,910,EB_8d,Gm14964,6.0393205,2.5928273,2.4586191795152515e-09,1.2192242508275218e-08,20.51941867070379
77,112,EB_8d,Emx1,21.0017,2.5453897,6.10239113877907e-79,5.931689116383493e-77,194.0269629723092
78,1764,EB_8d,Tex30,2.835897,2.5403602,0.004693646085901234,0.009687631648748229,5.115732641192459
79,2086,EB_8d,Gm15892,2.236307,2.5223608,0.025667968848509685,0.044440895397118825,3.410779659294717
80,2020,EB_8d,1700013F07Rik,2.3608046,2.5153298,0.01848695938496227,0.033215111491453383,3.719328397270355
81,740,EB_8d,Tnni2,7.302878,2.5071476,7.208633947288125e-13,4.940610193696378e-12,28.34636029989431
82,13,EB_8d,Peli3,40.402798,2.4627624,4.81605736134003e-221,3.012339182619029e-218,535.7027671401555
83,19,EB_8d,Gm10535,36.242626,2.4351506,1.0427875801235034e-190,4.83920713795378e-188,456.14078883503015
84,1567,EB_8d,Slc35a2,3.2793252,2.4226165,0.001087584032602719,0.002586968236280211,6.2678149318498715
85,1107,EB_8d,Fkbp7,4.9712877,2.38177,8.209963774385995e-07,3.062980779520667e-06,13.13273558238059
86,1705,EB_8d,Akap5,2.995002,2.372538,0.0028331150736271133,0.006149244636270315,5.246104571563625
87,177,EB_8d,Gm11899,18.05433,2.3703413,3.6080119098909675e-62,2.3486361690358127e-60,141.34151818305818
88,221,EB_8d,Gm9725,16.64008,2.3292298,9.516347643704842e-54,4.656536639535301e-52,119.56387892202507
89,1874,EB_8d,Gsdmd,2.6378727,2.3245049,0.008519945414725756,0.016578917183314584,4.138650340388602
90,707,EB_8d,1700094J05Rik,7.5591383,2.3207,1.031713595593925e-13,7.654580601451368e-13,28.11778276014134
91,2179,EB_8d,Eloc,2.069221,2.3132281,0.03889433291478341,0.0643882477919533,2.755502065998887
92,686,EB_8d,Atf1,7.720812,2.3128219,3.5378083546498445e-14,2.743660969810925e-13,29.05290400824206
93,120,EB_8d,Lpcat3,20.62308,2.3018632,3.9364464583283533e-78,3.725639391415243e-76,173.62677657067934
94,826,EB_8d,Timp3,6.65049,2.2897227,5.367537565494129e-11,3.1453114222891463e-10,21.757715058714705
95,1934,EB_8d,Pld6,2.5221517,2.2785594,0.011878714967426285,0.022373290589342048,3.7602386087868718
96,1582,EB_8d,Fcrl5,3.2435656,2.2715316,0.0012360963964350867,0.0029070594669143627,5.761844539139508
97,1036,EB_8d,Cpa2,5.277309,2.2594788,1.7369574177679177e-07,7.003326628926363e-07,13.906404315333216
98,1085,EB_8d,D16Ertd472e,5.0692773,2.241409,5.067427469958583e-07,1.9306147135281827e-06,12.808093646624954
99,2213,EB_8d,Churc1,2.0194438,2.2377434,0.04379434226764096,0.07144765342053559,2.5644808315953145
100,985,EB_8d,Ubtd1,5.607384,2.23689,2.8675891568875397e-08,1.2654336690485936e-07,15.42953227632539
101,2168,EB_8d,Il23r,2.0904684,2.223928,0.03689804287778528,0.061501013189644196,2.693438599165293
102,2132,EB_8d,Ddx24,2.1495044,2.206567,0.03192973165123962,0.054103783219638775,2.7952181607463866
103,1763,EB_8d,Dhx36,2.8406117,2.1998653,0.004621209582323516,0.009549083747673959,4.443812239154626
104,135,EB_8d,Ntf5,20.247372,2.1938932,2.101626752001307e-76,1.889625153393175e-74,161.74175768824546
105,400,EB_8d,Cep83,11.714091,2.1915061,1.3549930312279518e-29,2.72628388073361e-28,60.407615436554195
106,1802,EB_8d,Sorcs1,2.7569942,2.1890516,0.005985079325849789,0.012079314138843304,4.198508478752036
107,154,EB_8d,Gpx4,19.257887,2.1814268,2.5884484757620607e-71,2.0573160095200557e-69,149.8350034850699
108,1837,EB_8d,Esx1,2.7143283,2.1780272,0.006791488908508123,0.013504127081934741,4.071894691029811
109,2041,EB_8d,Tmem169,2.3226712,2.1770504,0.020455354905920417,0.03633869297068055,3.134148516754162
110,1927,EB_8d,Sap25,2.5325239,2.1719017,0.011520671940944128,0.021773040796429614,3.6098763667546363
111,489,EB_8d,Mkx,10.0826645,2.1572037,1.3867494950146477e-22,1.87146137291564e-21,44.7141275928139
112,2221,EB_8d,Upk1a,2.0086594,2.1569066,0.04497451995614893,0.07309947396781816,2.4504308540114526
113,2002,EB_8d,Gm48395,2.3995914,2.154988,0.016666282229714665,0.030307310852822043,3.2722472008174806
114,86,EB_8d,Pnrc2,23.887592,2.1537952,1.0472761994603581e-100,1.4486649428304531e-98,210.72524174043573
115,75,EB_8d,Arhgap11a,25.234581,2.1524432,1.6014840576688474e-109,2.5317527091894548e-107,229.44307786230863
116,924,EB_8d,Glrx,5.9451456,2.1509097,4.201189835875484e-09,2.0288122517255693e-08,16.546427815114075
117,1880,EB_8d,Nop16,2.6213558,2.1469903,0.00893958628519567,0.01733686819881705,3.780912936395041
118,142,EB_8d,Sphkap,19.903673,2.136018,1.3388607141764119e-73,1.132991190243639e-71,151.5414518310102
119,2222,EB_8d,Borcs7,2.008121,2.1289492,0.04496895577781095,0.07309868901916253,2.418678733917869
120,354,EB_8d,Cdr2l,12.700485,2.1227012,7.437756416418433e-34,1.8448200656309585e-32,67.36189648242994
121,41,EB_8d,1700007K13Rik,31.171917,2.1157808,6.077912941927713e-154,1.8603586294164273e-151,318.9124979149499
122,402,EB_8d,Baiap2,11.668779,2.1090627,3.0534634731135476e-29,5.992786565376738e-28,57.41368690996242
123,1995,EB_8d,Mrpl39,2.408503,2.0985312,0.016235587321710727,0.029602681775681938,3.2079595428257774
124,1053,EB_8d,Apela,5.19554,2.0962057,2.5866383441543096e-07,1.0234152700496121e-06,12.55616343340023
125,294,EB_8d,Fam122a,14.734495,2.09463,4.3820501209411424e-44,1.5919235616126078e-42,87.55150780425672
126,56,EB_8d,3110001I22Rik,27.827188,2.0885224,1.0856288638059376e-129,2.2967436521635616e-127,264.4881575386198
127,582,EB_8d,Adgrl3,8.787549,2.076202,8.748586620008298e-18,8.746154768272368e-17,33.34002997952797
128,908,EB_8d,Commd10,6.0508256,2.0698757,2.1425451229948186e-09,1.0672664175693719e-08,16.500484463635633
129,560,EB_8d,Ggps1,8.979371,2.0684385,1.8485037474897086e-18,1.9311964351043533e-17,34.57224056518874
130,52,EB_8d,Dkkl1,28.434015,2.0589595,1.4304513766823893e-133,3.266424365865532e-131,268.66523774838663
131,91,EB_8d,Faap24,23.62823,2.0579329,3.564352105338904e-99,4.792221438075277e-97,198.21898761012093
132,32,EB_8d,Itpa,32.35321,2.0492837,2.2789729989948995e-162,7.62448966593968e-160,326.07749865521885
133,2398,EB_8d,Hacd2,1.7221878,2.048468,0.08547877396929572,0.12858910826333664,1.8247668230013463
134,24,EB_8d,Gm32916,34.906773,2.045239,3.577749448879512e-181,1.429708432543907e-178,363.73501877073966
135,109,EB_8d,Pex1,21.189926,2.044431,8.56752269360888e-83,9.554448175988941e-81,163.5949459574084
136,1820,EB_8d,Dgkk,2.7288792,2.0366793,0.006511532434290792,0.013023064868581584,3.839724531818871
137,1193,EB_8d,Msi1,4.534949,2.0329177,6.68917795431273e-06,2.2578722208057937e-05,9.445546986210436
138,249,EB_8d,Gm26569,15.985808,2.0297933,3.756579246841779e-51,1.7101945900337287e-49,98.98683561847034
139,509,EB_8d,Nr2e3,9.789015,2.0286062,1.6538357393525688e-21,2.076097813815537e-20,39.928552658442314
140,697,EB_8d,Mrln,7.660925,2.0266035,5.252568782002585e-14,4.0129290758305463e-13,25.122867852176714
141,1058,EB_8d,Gm6093,5.1705585,2.024685,2.94439096057687e-07,1.155428487693913e-06,12.021074487032488
142,2165,EB_8d,Ado,2.0922334,2.0135791,0.0367000881639349,0.06124202161308055,2.4423717756372114
143,36,EB_8d,Iqcg,31.425905,2.0124764,5.306618495815288e-156,1.6595872539304073e-153,307.4661509691796
144,108,EB_8d,Pcnx4,21.25191,2.0096385,1.1957799709754737e-82,1.313167226141463e-80,160.53330332820772
145,33,EB_8d,Xrcc3,31.899134,2.0062904,2.5091016757710913e-159,8.203621979009754e-157,313.15383764546095
146,939,EB_8d,Gm33180,5.8333654,2.0035233,7.945858656449088e-09,3.7343718599044944e-08,14.88173555192121
147,1634,EB_8d,Fryl,3.1281486,2.0024533,0.0018244347389326202,0.004141104158138951,4.7716136854462095
148,2354,EB_8d,Tmod2,1.7803452,2.001434,0.07544667074220826,0.11535206634672797,1.8772943806896605
149,1789,EB_8d,Mettl27,2.7732537,1.9947003,0.005674502268402994,0.011517126076925151,3.867037487803288
150,23,EB_8d,Mep1b,35.091167,1.9922806,5.389348055586893e-182,2.21517603221923e-179,355.9300776954594
151,79,EB_8d,Gli2,24.860964,1.9890577,4.728945208215604e-108,7.237298485679753e-106,209.1303647800233
152,665,EB_8d,Gm17382,8.00654,1.9853159,3.9021151888075386e-15,3.2187975404922736e-14,26.786490558177164
153,2261,EB_8d,Gm48420,1.9509537,1.9829228,0.05138608771109938,0.08222917217039773,2.151419836224291
154,1724,EB_8d,Gm48284,2.9430676,1.9827261,0.0033508222527848667,0.007160565794498379,4.253051889469034
155,494,EB_8d,Tro,10.047691,1.9820812,1.8460938777147055e-22,2.465915183361537e-21,40.846772190125336
156,73,EB_8d,Susd4,25.54162,1.9776584,1.509216013282506e-113,2.5543037137743685e-111,218.7146354549762
157,1188,EB_8d,Mblac2,4.5587454,1.9689665,5.934168204068255e-06,2.015319730494002e-05,9.245589369845977
158,60,EB_8d,Satb2,27.340454,1.9640532,2.503231976908407e-126,4.933081536959499e-124,242.18126992393618
159,101,EB_8d,Npc2,22.13868,1.9626868,2.142989782716705e-89,2.61263144187818e-87,169.93515584075297
160,131,EB_8d,AU020206,20.339268,1.9619546,2.4084958142606562e-77,2.235394889287342e-75,146.46117734155686
161,1057,EB_8d,Gm10184,5.175724,1.9575765,2.869716162336448e-07,1.12827922140946e-06,11.642849593916146
162,1355,EB_8d,Mest,3.9614086,1.9561104,8.088722216475292e-05,0.00023361645815341003,7.1036080460574365
163,2416,EB_8d,Gm29283,1.6916574,1.9556143,0.0911438150088044,0.13610078085080551,1.6938345879927104
164,2110,EB_8d,Tmem158,2.193517,1.9555473,0.02857204986836991,0.048938862889197465,2.562443871391722
165,2286,EB_8d,Lum,1.900078,1.9515588,0.05780599821449115,0.09123391007281072,2.029316176042817
166,1746,EB_8d,Slc10a7,2.8917413,1.9514819,0.003936675257159901,0.008266385965479833,4.06432083565463
167,830,EB_8d,Olfr814,6.6094217,1.9484013,6.760705276275737e-11,3.9091441360330695e-10,18.33040057766758
168,301,EB_8d,Tmsb15b2,14.53924,1.9461712,3.43156156430193e-43,1.2099618790207736e-41,79.63192987321975
169,1955,EB_8d,Nmbr,2.4861138,1.9419113,0.013117852471627592,0.024441578248521504,3.130110095687018
170,77,EB_8d,Tbc1d12,24.990347,1.940219,6.615511388170549e-109,1.0233413637658227e-106,205.64377671584177
171,106,EB_8d,Prdm8,21.352413,1.9396971,6.517811688606163e-84,7.441685631133988e-82,157.36438763484227
172,185,EB_8d,Tial1,17.694927,1.9393408,8.836291943034828e-61,5.575390170723642e-59,112.97382686920055
173,284,EB_8d,Ryr2,14.917768,1.9387553,2.765164937992844e-45,1.0386334934194531e-43,83.33456035784246
174,291,EB_8d,Chst7,14.747264,1.9387188,1.6560511195673058e-44,6.0466881741358525e-43,81.84976541086482
175,2202,EB_8d,Gm42664,2.0362194,1.9386452,0.04201510655409667,0.06886513875894208,2.2527068841551356
176,1643,EB_8d,Clic4,3.1147366,1.9380281,0.0019034104566491405,0.004295962163375359,4.587195356685401
177,66,EB_8d,5031415H12Rik,26.617376,1.935514,2.8626779243891694e-121,5.2129727367421e-119,228.9382338996044
178,2148,EB_8d,Zic1,2.1170647,1.9352001,0.034549580737738395,0.058016840024875053,2.3927702802487185
179,1364,EB_8d,Map3k1,3.9397848,1.9319388,8.893990178776235e-05,0.0002552342763053559,6.9415738456537515
180,113,EB_8d,Phf12,20.969622,1.929821,1.5360230334947316e-81,1.636831656285571e-79,152.04287069128563
181,369,EB_8d,Gm35066,12.361651,1.9213536,1.4541434350459657e-32,3.3632327100596886e-31,58.549874645733446
182,1508,EB_8d,Gm3252,3.457211,1.9202894,0.0005764948400248856,0.0014398688253213021,5.456842350056259
183,716,EB_8d,Zfp959,7.518639,1.9177864,1.4304965309009802e-13,1.0526405674445781e-12,22.970707839494914
184,223,EB_8d,Gm15689,16.600658,1.9143606,1.1709794811603097e-54,6.016325291418649e-53,99.96919286224063
185,217,EB_8d,Lmnb1,16.74639,1.9105269,2.1554163944375334e-55,1.1316722719116187e-53,101.15528940597018
186,133,EB_8d,Sfpq,20.277208,1.9101001,4.2570664125280196e-77,3.925779321194108e-75,142.12304979176574
187,1136,EB_8d,Enpep,4.797494,1.9094493,1.909603580563427e-06,6.874764041537903e-06,9.857994687020867
188,2424,EB_8d,Gm33222,1.6807593,1.9081613,0.09322960047009296,0.1387545036584686,1.6367308961990283
189,26,EB_8d,E2f8,34.20948,1.9073302,9.8747305441134e-173,3.738365094937247e-170,323.1538333126458
190,1585,EB_8d,Clasp2,3.2377887,1.9061863,0.0012473818283144716,0.0029302473844108404,4.828552451785896
191,1682,EB_8d,Trim8,3.0337002,1.9053054,0.0024950808708813165,0.005500188999157005,4.305270703142406
192,2219,EB_8d,Sema4g,2.0106444,1.900206,0.044720817301822084,0.07275287546127021,2.162719114972112
193,1344,EB_8d,Tcf21,4.0051646,1.89755,6.750431914461344e-05,0.00019678158768275764,7.032349738689492
194,99,EB_8d,Zdhhc5,22.28172,1.8890457,7.666748321800615e-91,9.674898364686285e-89,166.2631375342091
195,1799,EB_8d,Cdc34,2.7594626,1.8886548,0.005922998060141149,0.011970813443831212,3.6297610233966493
196,184,EB_8d,Ubr1,17.732115,1.8868303,2.267631562306255e-61,1.4434578608556542e-59,111.0222209544255
197,174,EB_8d,Ilvbl,18.14885,1.8867178,1.0707905462510904e-63,7.300660094013358e-62,115.34758267888783
198,437,EB_8d,Tnrc18,11.016997,1.8819551,1.5018344196413932e-26,2.526946194264454e-25,46.29121106547951
199,128,EB_8d,Limk2,20.437363,1.880543,1.4359910288682336e-78,1.3864541571341214e-76,142.65440808883633
200,2029,EB_8d,1700021A07Rik,2.3410997,1.8783603,0.019446814974240487,0.0347581609523176,2.7404209640726105
201,2469,EB_8d,Ptchd3,1.619791,1.8765308,0.10571329144843662,0.15470919743410064,1.520897911798997
202,130,EB_8d,Pcid2,20.411034,1.8743908,3.5321668829577874e-78,3.365149190611306e-76,141.46589180434094
203,1972,EB_8d,Gm26901,2.4520876,1.8689629,0.01442731589299961,0.02662621763139094,2.943038140402335
204,123,EB_8d,Prdx3,20.591757,1.8670254,5.763432670265857e-79,5.676873820777356e-77,142.35301281385733
205,98,EB_8d,H2-Q4,22.317884,1.8643042,3.193937606433255e-91,4.0661934872698066e-89,164.78736064415068
206,136,EB_8d,Fam222b,20.204546,1.8629547,1.4287765476789794e-76,1.300910089551253e-74,137.64581293091254
207,1611,EB_8d,Gm26574,3.185,1.8519324,0.0015057628532551958,0.0034759153412915996,4.55377365161423
208,372,EB_8d,Cebpa,12.324689,1.8493183,2.4048614244952728e-32,5.500212472621463e-31,55.959668972130196
209,746,EB_8d,Atxn3,7.2877345,1.847759,7.172667159241729e-13,4.9183026574285755e-12,20.89480023982878
210,2085,EB_8d,Fam50a,2.2371652,1.8406862,0.025560778756168426,0.044281956067707004,2.491871655964939
211,17,EB_8d,Wdr36,38.233425,1.8403383,3.7805194040321523e-199,2.0143167461632052e-196,360.14661848522593
212,138,EB_8d,Net1,20.052494,1.830522,1.5350036275832095e-75,1.3547584163442976e-73,133.38672568274723
213,1457,EB_8d,A530046M15Rik,3.6060033,1.828354,0.0003300845501497757,0.0008633811524463043,5.601706300861449
214,83,EB_8d,Itgb1bp1,24.232521,1.8267673,1.5871234171947908e-104,2.3298323958943125e-102,185.6592504681393
215,1858,EB_8d,Smc5,2.6703582,1.8266597,0.0077414527173877935,0.015216359993488289,3.32029961812133
216,59,EB_8d,Slc7a3,27.538706,1.8251426,5.949831601539616e-128,1.222775391710699e-125,227.98340758246368
217,473,EB_8d,Osbpl11,10.3816595,1.816149,7.105950765875611e-24,1.0294683556685453e-22,39.93237082958966
218,22,EB_8d,Fer,35.81122,1.8155177,1.760369837822328e-187,7.913962652160003e-185,334.23971766215067
219,206,EB_8d,Fst,16.917885,1.8134568,1.4880825405026865e-56,8.20212851634929e-55,98.08275622793508
220,16,EB_8d,Eme2,38.52885,1.8118147,1.948619853487e-198,1.0011730432951423e-195,353.30293734870094
221,1999,EB_8d,Rncr4,2.405019,1.8115805,0.01639472533572892,0.02985878195718398,2.762529729500667
222,1841,EB_8d,Satl1,2.707475,1.8071957,0.00693091276543712,0.01375284290256254,3.36428903337412
223,1099,EB_8d,Gm2788,5.0251775,1.8049741,6.10091620881582e-07,2.304826170693918e-06,10.175291965926169
224,2343,EB_8d,Msx3,1.7991376,1.8029957,0.07239838137791933,0.11116694572555742,1.7201017405612573
225,1002,EB_8d,Klhl4,5.455675,1.797694,6.402247444544002e-08,2.7257393233859134e-07,11.80099024022571
226,2323,EB_8d,Slc18b1,1.8293705,1.7948874,0.06773559758061606,0.10485788300815051,1.757910794369039
227,517,EB_8d,Plin3,9.721184,1.7881516,2.803450221178993e-21,3.46183990402412e-20,34.798669786042126
228,351,EB_8d,Ly6e,12.805283,1.7860879,1.2315252066560923e-34,3.175039717375366e-33,58.04473163675208
229,214,EB_8d,Eif4ebp3,16.755379,1.7854322,1.2471319345897965e-55,6.644903707781041e-54,94.94484204258448
230,117,EB_8d,C030006K11Rik,20.862782,1.7849665,1.916378885086761e-81,2.0271343118278047e-79,140.46457601962962
231,55,EB_8d,Hsdl2,27.875998,1.7803676,2.2644125933947805e-130,4.862065607250346e-128,226.664260908891
232,349,EB_8d,2900093K20Rik,12.839363,1.7800621,5.398161064188596e-35,1.4145345185686184e-33,58.47394715232896
233,317,EB_8d,Bend6,13.881904,1.7778833,5.223839193824729e-40,1.648029619350056e-38,67.17382659620485
234,252,EB_8d,Lama4,15.856482,1.7763133,1.1420098848734345e-50,5.0863635305849e-49,85.78455108276187
235,1872,EB_8d,Zfp799,2.64148,1.7755047,0.00841393807422449,0.016392593869961204,3.1699014514056563
236,2019,EB_8d,Ptk7,2.36234,1.7724895,0.01840548290140855,0.03307698651088862,2.6241248038599063
237,299,EB_8d,Rab11b,14.611445,1.7720981,7.899154174638698e-44,2.833846183450182e-42,73.6264635866378
238,1527,EB_8d,Ddx43,3.4004402,1.7675772,0.0007067822196569694,0.0017371893066777996,4.878783171651066
239,1414,EB_8d,Rdx,3.7497396,1.762994,0.00018916058552025878,0.0005154885742175493,5.796338267044243
240,2315,EB_8d,Gm12536,1.8481039,1.760963,0.06496006818259306,0.10100686779883093,1.753301182412681
241,743,EB_8d,Bach2os,7.2928586,1.7568345,6.547306021978804e-13,4.5023682806972785e-12,19.934026358409383
242,1649,EB_8d,5430416N02Rik,3.103803,1.7559203,0.0019661470758511696,0.0044264462962746364,4.133339438926692
243,1717,EB_8d,Hnrnpul1,2.9625437,1.7557801,0.0031285564438434986,0.006734612150401402,3.8130055404780125
244,784,EB_8d,Fbxw2,6.9284353,1.7543787,8.177287625695932e-12,5.143789234073532e-11,18.05030542275387
245,69,EB_8d,Smg6,26.38571,1.7503842,9.60392522399496e-120,1.6849032716145304e-117,204.3983594937399
