gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Xkr4,250.97574919126342,0.7289149718042137,0.04565981586300216,15.964036604774147,2.2752774611559884e-57,3.078690651632497e-56
Gm1992,31.309595913949046,0.5106625085122828,0.11724338353822444,4.3555763498227025,1.3271724578303499e-05,3.242669507229404e-05
Gm19938,331.7550147826269,0.6667154556143059,0.052663383958986607,12.659943313432596,9.857050086005346e-37,8.6456300402064e-36
Mrpl15,4.715286852513925,-1.383214590294999,0.29183122743687484,-4.7397758027598265,2.139548238181706e-06,5.6021704770178435e-06
Tcea1,38.69585625222569,-0.23106578577990178,0.098296593010888,-2.3506998432214976,0.018738142481891564,0.03076769805675581
Rgs20,2.868292976274113,-3.4404134910483943,0.5992704323703916,-5.741003235283892,9.411729270627991e-09,2.923322361940913e-08
Atp6v1h,235.61893503313826,0.8704285148930487,0.05408066329930807,16.095004421001345,2.7655173888010456e-58,3.816107446716122e-57
Rb1cc1,191.76581584846673,-1.8175209367575664,0.06279036214974006,-28.945858481007193,3.164158198974715e-184,1.808031117761683e-182
4732440D04Rik,749.262894717374,0.4597325975935525,0.02778022167937517,16.548917532032192,1.63007205633123e-61,2.3517297845811818e-60
St18,3.743313607387678,-0.7748350353302107,0.32276878735039916,-2.4005884884062425,0.016368732612610435,0.027179332314460236
Pcmtd1,0.7143709349666374,1.4329826837184547,0.7985675539299382,1.79444140532183,0.072742743132598,0.1065972023303555
Gm26901,0.7812014063689724,-0.8706272135672332,0.7355963778767123,-1.1835664771491743,0.23658471698249384,0.30302039006179926
Gm30414,19.151783821343496,-3.01930986853603,0.22021565947440547,-13.710695577881683,8.76138621187191e-43,8.81093126950396e-42
Sntg1,31.70191920066715,-0.5848054566522005,0.12015139647661086,-4.867238116254779,1.1316864575394958e-06,3.0385197322443896e-06
Rrs1,245.42889785055587,0.03096146724866118,0.04538080331701125,0.6822591268906671,0.4950751131885872,0.5686153336398245
Adhfe1,146.18058281407795,0.3094949308463017,0.055355460549376116,5.5910460824409105,2.257056637219161e-08,6.842230487642292e-08
2610203C22Rik,39.5773007501107,0.4610824164343344,0.09874220520153736,4.66955761716324,3.0184903423078837e-06,7.798139591719804e-06
Mybl1,17.30045823317355,-1.9535604269617215,0.17329246967914588,-11.273198602217244,1.779843126378562e-29,1.2876341223132245e-28
