gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Xkr4,278.6938767195353,-0.0631229900111302,0.0579303921636949,-1.0896351233522203,0.2758739047497334,0.39613361020701543
Gm1992,127.58928198063606,-0.4449704775804723,0.08672402974248204,-5.130878706879347,2.883927083216044e-07,1.790339273552966e-06
Gm19938,191.3194838993766,-0.3717025261511637,0.07091398023142323,-5.241597283612291,1.5919250947636964e-07,1.0295352667653553e-06
Mrpl15,23.322419335337475,0.4437957367231631,0.2347784172315002,1.8902748470510562,0.05872121098284193,0.11375647260156181
Tcea1,40.277900589369274,-0.0910893372707414,0.15355170961725034,-0.5932160410183295,0.5530365787054532,0.663811101273061
Rgs20,1.401225933564525,-0.8584706054952411,0.8034455125761353,-1.0684864026966505,0.2853011606712428,0.4066806664700451
Atp6v1h,98.15216434030447,-0.02886515996097846,0.09705643817542171,-0.2974059269392001,0.7661566192491827,0.8392306200383156
Rb1cc1,600.1484085554567,0.7587543610413332,0.04301413099671107,17.63965337575572,1.2220828637155422e-69,2.541350412307511e-67
4732440D04Rik,1686.147084193132,-0.21890513292004618,0.03148115699349232,-6.953528835210775,3.5626009041848334e-12,3.933723931371724e-11
St18,5.665631589849118,0.01540910654789416,0.38480229500468693,0.040044216856103924,0.9680578745913827,0.9805924946214368
Pcmtd1,18.117588365410597,0.8612205906565712,0.23017497388331415,3.7415909128903038,0.00018285900383537264,0.0007184392890230071
Gm26901,20.604509489302014,-0.934344049781013,0.21229812288852604,-4.401094258716647,1.0770631993505979e-05,5.2952828500580475e-05
Gm30414,4.403781667626137,-0.14102397484835605,0.45699457503562757,-0.30859004144056135,0.7576333971654561,0.8325873416960031
Sntg1,13.890499447762522,-0.2073396379153557,0.2428063641903774,-0.8539299972911202,0.3931437775229507,0.5185618612612422
Rrs1,516.2581970462836,-0.0683139116359376,0.04497418128236553,-1.518958426547803,0.12877296082129414,0.21658059692146794
Adhfe1,469.7563318405933,0.10138873180464059,0.04733708667753555,2.1418456208619183,0.03220590694390613,0.06856147283948123
2610203C22Rik,105.09638145587758,-0.23424496258756583,0.09353369926737123,-2.504391084949647,0.01226623648123559,0.030167360295568504
Mybl1,40.21228280390884,-1.1375661030684487,0.15562033816911924,-7.309880677885478,2.673797132724424e-13,3.3171795677862386e-12
Vcpip1,32.06896501655713,0.045526247581778555,0.17712016235469852,0.25703594089197074,0.797151028083765,0.8624200519365296
1700034P13Rik,122.26853421053677,0.2088565868332764,0.08525197342363332,2.4498739260313442,0.01429062419110465,0.03439832208491333
Sgk3,12.557569312743334,-0.07974055202710048,0.2827188022763665,-0.28204898784606336,0.7779059475849903,0.8477637073528937
Snhg6,9.366721262123377,-0.21075757271643164,0.3168982383030752,-0.6650638824784734,0.5060096343646819,0.6238690212508656
Tcf24,184.4503479988717,0.14357895890317693,0.07264353986765629,1.9764862665662009,0.048099729662501506,0.09635390799823122
Ppp1r42,138.96092960119665,-0.6842598542206024,0.07950338730621402,-8.606675481449837,7.520997735433453e-18,1.4187558147143797e-16
Cops5,3.679409639727718,-0.39718450574612363,0.48365117661296825,-0.8212210058654777,0.4115203935543438,0.5371320507066635
Cspp1,63.951590416286066,1.448917669025048,0.15977334172694052,9.06858211366268,1.2057578207421603e-19,2.6426822600657535e-18
Arfgef1,196.22951504353014,0.12221612688300781,0.07699789651593321,1.5872657879389935,0.1124524602956372,0.1939111131731679
Cpa6,146.07900454851915,0.643673748547248,0.08793512286904799,7.319870917856108,2.4820959453457407e-13,3.0947360437758314e-12
Prex2,2.3417992194678665,1.539508881647231,0.7122317733153248,2.1615279454342002,0.030654580660859986,0.06576691414688066
Sulf1,2.78645994944238,0.1973488212461504,0.6637054648485622,0.29734397514894584,0.7662039116310428,0.8392306200383156
Gm29283,4.5151037601642106,-0.07550966718580226,0.510444201216144,-0.1479293270565106,0.8823985431831706,0.9233100366792634
Prdm14,14.472889610691228,0.5269906506850209,0.26974743264431,1.9536447317365677,0.05074324665355255,0.10075969450315517
Ncoa2,3.8232412061383805,-0.16482063156672663,0.48233644216757676,-0.34171299772838537,0.7325668895445512,0.8135381661472821
Gm29570,3.499398324514718,0.07125744369138813,0.49904211954840044,0.142788435885675,0.8864572703193105,0.9257823507077434
Tram1,16.554561278890322,-0.2274603195293558,0.22769347033539797,-0.998976032093943,0.31780630208388605,0.44160691152663445
Lactb2,9.330475319123565,-0.28816918133372943,0.31719420115852637,-0.9084944815548791,0.3636170280352604,0.48998397328704224
Eya1,7.592031695197017,1.2004916205826364,0.4056901641411939,2.959134153828843,0.0030850476768480416,0.009119920937414382
Gm9947,180.91799885561448,-0.46553904365712406,0.07268293043816863,-6.405067061146608,1.5030330175126898e-10,1.4130775430522963e-09
Msc,225.6227622912743,0.007414551973715151,0.06690312457170533,0.11082519719640889,0.9117549639561702,0.9423985627447563
Trpa1,340.7866420044532,-0.22102893580938568,0.052785967086525006,-4.187266957657181,2.8233367266179232e-05,0.00012836555424404448
Kcnb2,80.2516817626757,-0.41624532841069317,0.10311576535448849,-4.036679813021187,5.4212977581761196e-05,0.00023533605675899716
